epoch,pr0,rc0,pr1,rc1,f1,pr0_graph,rc0_graph,pr1_graph,rc1_graph,f1_graph,success_rate,total_loss,loss_n,reg_loss
103,0.96149,0.83753,0.29297,0.66743,0.40720,0.26618,0.48507,0.91239,0.80040,0.85273,55.29412,0.03004,0.02211,0.00792
104,0.96158,0.83775,0.29348,0.66817,0.40783,0.26677,0.48521,0.91246,0.80094,0.85308,56.86275,0.02989,0.02203,0.00787
105,0.96167,0.83799,0.29399,0.66883,0.40845,0.26741,0.48535,0.91254,0.80154,0.85345,56.66667,0.02991,0.02209,0.00781
106,0.96176,0.83816,0.29444,0.66958,0.40902,0.26785,0.48504,0.91255,0.80210,0.85377,55.68627,0.02985,0.02210,0.00776
107,0.96185,0.83833,0.29490,0.67038,0.40962,0.26831,0.48457,0.91254,0.80276,0.85414,55.88235,0.02965,0.02195,0.00770
108,0.96194,0.83848,0.29533,0.67113,0.41017,0.26873,0.48419,0.91254,0.80333,0.85446,56.86275,0.02972,0.02207,0.00765
109,0.96203,0.83867,0.29579,0.67184,0.41075,0.26918,0.48373,0.91254,0.80397,0.85482,56.66667,0.02953,0.02193,0.00760
110,0.96212,0.83884,0.29623,0.67257,0.41131,0.26966,0.48354,0.91256,0.80452,0.85514,55.68627,0.02952,0.02197,0.00755
111,0.96221,0.83898,0.29665,0.67335,0.41186,0.27017,0.48343,0.91260,0.80507,0.85547,57.05882,0.02935,0.02185,0.00750
112,0.96230,0.83913,0.29708,0.67410,0.41241,0.27055,0.48316,0.91260,0.80555,0.85574,56.86275,0.02929,0.02185,0.00745
113,0.96239,0.83929,0.29751,0.67482,0.41296,0.27102,0.48314,0.91265,0.80603,0.85603,54.90196,0.02920,0.02180,0.00740
114,0.96248,0.83946,0.29795,0.67554,0.41352,0.27147,0.48288,0.91266,0.80658,0.85635,56.86275,0.02912,0.02177,0.00735
115,0.96257,0.83959,0.29835,0.67628,0.41404,0.27190,0.48245,0.91265,0.80716,0.85667,55.09804,0.02935,0.02204,0.00731
116,0.96265,0.83972,0.29872,0.67696,0.41453,0.27221,0.48196,0.91263,0.80766,0.85694,56.47059,0.02946,0.02219,0.00727
117,0.96273,0.83983,0.29909,0.67764,0.41500,0.27263,0.48155,0.91262,0.80823,0.85726,56.27451,0.02939,0.02217,0.00722
118,0.96282,0.83984,0.29934,0.67845,0.41541,0.27303,0.48115,0.91261,0.80878,0.85756,56.86275,0.02913,0.02195,0.00718
119,0.96292,0.83981,0.29956,0.67933,0.41578,0.27347,0.48068,0.91260,0.80939,0.85790,55.88235,0.02910,0.02196,0.00714
120,0.96301,0.83982,0.29984,0.68014,0.41620,0.27380,0.48005,0.91256,0.80995,0.85820,56.07843,0.02899,0.02188,0.00710
121,0.96309,0.83986,0.30010,0.68087,0.41659,0.27403,0.47929,0.91249,0.81047,0.85846,54.11765,0.02884,0.02177,0.00707
122,0.96317,0.83991,0.30039,0.68158,0.41700,0.27439,0.47884,0.91247,0.81099,0.85875,55.88235,0.02876,0.02173,0.00703
123,0.96326,0.83996,0.30069,0.68234,0.41743,0.27475,0.47848,0.91247,0.81147,0.85901,56.66667,0.02867,0.02168,0.00699
124,0.96334,0.84000,0.30096,0.68307,0.41783,0.27510,0.47804,0.91245,0.81197,0.85928,56.07843,0.02868,0.02173,0.00695
125,0.96342,0.84006,0.30125,0.68374,0.41823,0.27543,0.47769,0.91244,0.81242,0.85953,55.29412,0.02858,0.02166,0.00691
126,0.96351,0.84014,0.30158,0.68446,0.41868,0.27585,0.47742,0.91245,0.81293,0.85982,55.49020,0.02845,0.02158,0.00688
127,0.96359,0.84021,0.30188,0.68517,0.41911,0.27633,0.47723,0.91247,0.81344,0.86012,55.49020,0.02837,0.02154,0.00684
128,0.96367,0.84028,0.30218,0.68586,0.41953,0.27673,0.47697,0.91247,0.81392,0.86038,55.29412,0.02826,0.02146,0.00680
129,0.96375,0.84032,0.30245,0.68654,0.41991,0.27709,0.47663,0.91247,0.81439,0.86064,54.90196,0.02831,0.02154,0.00677
130,0.96382,0.84039,0.30274,0.68720,0.42032,0.27752,0.47645,0.91249,0.81485,0.86091,55.49020,0.02816,0.02143,0.00673
131,0.96390,0.84048,0.30306,0.68785,0.42074,0.27783,0.47613,0.91248,0.81526,0.86113,56.47059,0.02811,0.02142,0.00670
132,0.96397,0.84057,0.30336,0.68848,0.42115,0.27823,0.47588,0.91249,0.81573,0.86140,55.88235,0.02800,0.02134,0.00666
133,0.96404,0.84066,0.30367,0.68906,0.42156,0.27858,0.47571,0.91250,0.81612,0.86162,54.90196,0.02799,0.02136,0.00663
134,0.96411,0.84076,0.30398,0.68964,0.42197,0.27889,0.47547,0.91250,0.81649,0.86183,55.68627,0.02800,0.02141,0.00659
135,0.96418,0.84083,0.30426,0.69025,0.42235,0.27934,0.47530,0.91252,0.81696,0.86210,55.49020,0.02806,0.02150,0.00656
136,0.96425,0.84087,0.30450,0.69088,0.42270,0.27967,0.47507,0.91252,0.81735,0.86232,56.66667,0.02803,0.02150,0.00653
137,0.96433,0.84093,0.30478,0.69153,0.42309,0.28008,0.47484,0.91253,0.81781,0.86258,55.49020,0.02775,0.02126,0.00649
138,0.96441,0.84096,0.30502,0.69220,0.42344,0.28052,0.47468,0.91255,0.81827,0.86284,56.07843,0.02777,0.02131,0.00646
139,0.96448,0.84101,0.30527,0.69281,0.42381,0.28084,0.47446,0.91255,0.81864,0.86305,55.09804,0.02770,0.02127,0.00643
140,0.96455,0.84108,0.30555,0.69343,0.42419,0.28117,0.47417,0.91255,0.81905,0.86328,56.47059,0.02776,0.02135,0.00640
141,0.96462,0.84114,0.30581,0.69402,0.42455,0.28157,0.47408,0.91257,0.81943,0.86350,56.47059,0.02764,0.02127,0.00637
142,0.96469,0.84118,0.30606,0.69465,0.42491,0.28200,0.47380,0.91258,0.81993,0.86378,55.09804,0.02759,0.02125,0.00634
143,0.96476,0.84119,0.30627,0.69528,0.42522,0.28231,0.47359,0.91258,0.82028,0.86397,56.86275,0.02755,0.02124,0.00631
144,0.96482,0.84132,0.30659,0.69579,0.42563,0.28272,0.47332,0.91259,0.82075,0.86424,56.07843,0.02747,0.02119,0.00628
145,0.96489,0.84135,0.30682,0.69641,0.42597,0.28307,0.47311,0.91259,0.82113,0.86445,56.27451,0.02741,0.02116,0.00625
146,0.96496,0.84141,0.30707,0.69696,0.42631,0.28353,0.47297,0.91261,0.82160,0.86472,56.66667,0.02742,0.02120,0.00622
147,0.96502,0.84144,0.30728,0.69753,0.42662,0.28393,0.47284,0.91263,0.82199,0.86494,57.05882,0.02734,0.02115,0.00619
148,0.96508,0.84148,0.30749,0.69806,0.42692,0.28417,0.47257,0.91262,0.82230,0.86511,56.07843,0.02737,0.02121,0.00616
149,0.96514,0.84154,0.30773,0.69858,0.42725,0.28454,0.47238,0.91263,0.82270,0.86533,54.70588,0.02734,0.02120,0.00613
150,0.96521,0.84156,0.30793,0.69914,0.42755,0.28486,0.47244,0.91267,0.82296,0.86549,56.66667,0.02740,0.02129,0.00610
151,0.96527,0.84163,0.30817,0.69965,0.42788,0.28526,0.47218,0.91267,0.82340,0.86574,56.47059,0.02741,0.02133,0.00608
152,0.96533,0.84161,0.30832,0.70021,0.42813,0.28557,0.47212,0.91269,0.82369,0.86591,56.47059,0.02738,0.02133,0.00605
153,0.96538,0.84173,0.30862,0.70065,0.42849,0.28586,0.47187,0.91268,0.82403,0.86609,55.29412,0.02721,0.02119,0.00602
154,0.96544,0.84174,0.30879,0.70119,0.42876,0.28612,0.47169,0.91268,0.82432,0.86626,55.49020,0.02718,0.02119,0.00599
155,0.96550,0.84179,0.30901,0.70171,0.42907,0.28641,0.47150,0.91269,0.82465,0.86644,56.07843,0.02703,0.02106,0.00597
156,0.96556,0.84184,0.30924,0.70222,0.42939,0.28669,0.47133,0.91269,0.82495,0.86660,55.49020,0.02704,0.02110,0.00594
157,0.96562,0.84191,0.30948,0.70272,0.42971,0.28704,0.47121,0.91270,0.82529,0.86680,56.47059,0.02689,0.02097,0.00592
158,0.96567,0.84199,0.30972,0.70316,0.43002,0.28731,0.47109,0.91271,0.82556,0.86695,55.68627,0.02691,0.02101,0.00590
159,0.96572,0.84209,0.30998,0.70358,0.43036,0.28758,0.47098,0.91272,0.82584,0.86711,54.90196,0.02691,0.02104,0.00587
160,0.96578,0.84218,0.31023,0.70401,0.43068,0.28783,0.47098,0.91274,0.82604,0.86723,56.86275,0.02681,0.02096,0.00585
161,0.96583,0.84229,0.31050,0.70441,0.43101,0.28815,0.47093,0.91276,0.82634,0.86740,56.47059,0.02679,0.02096,0.00583
162,0.96588,0.84236,0.31074,0.70490,0.43134,0.28838,0.47076,0.91276,0.82660,0.86755,56.47059,0.02666,0.02086,0.00581
163,0.96593,0.84246,0.31101,0.70531,0.43168,0.28874,0.47082,0.91280,0.82687,0.86772,57.05882,0.02670,0.02091,0.00579
164,0.96599,0.84252,0.31122,0.70576,0.43196,0.28898,0.47071,0.91281,0.82711,0.86785,55.88235,0.02669,0.02093,0.00576
165,0.96604,0.84260,0.31146,0.70618,0.43226,0.28926,0.47055,0.91281,0.82741,0.86801,55.49020,0.02662,0.02087,0.00574
166,0.96608,0.84267,0.31168,0.70657,0.43255,0.28948,0.47044,0.91281,0.82763,0.86814,56.66667,0.02654,0.02082,0.00572
167,0.96613,0.84280,0.31196,0.70692,0.43289,0.28979,0.47034,0.91283,0.82793,0.86831,56.07843,0.02655,0.02085,0.00570
168,0.96617,0.84286,0.31215,0.70733,0.43315,0.29001,0.47018,0.91283,0.82817,0.86844,55.88235,0.02657,0.02089,0.00568
169,0.96622,0.84296,0.31241,0.70771,0.43347,0.29037,0.47019,0.91286,0.82847,0.86862,55.88235,0.02655,0.02088,0.00566
170,0.96627,0.84301,0.31261,0.70812,0.43374,0.29053,0.46992,0.91284,0.82870,0.86874,55.29412,0.02645,0.02081,0.00564
171,0.96632,0.84310,0.31285,0.70851,0.43404,0.29077,0.46971,0.91283,0.82898,0.86889,56.47059,0.02642,0.02080,0.00562
172,0.96636,0.84315,0.31304,0.70891,0.43430,0.29100,0.46956,0.91283,0.82923,0.86902,55.88235,0.02644,0.02083,0.00560
173,0.96641,0.84323,0.31326,0.70933,0.43459,0.29125,0.46941,0.91284,0.82949,0.86917,56.07843,0.02622,0.02064,0.00559
174,0.96646,0.84329,0.31347,0.70972,0.43486,0.29147,0.46926,0.91284,0.82972,0.86930,56.07843,0.02626,0.02070,0.00557
175,0.96650,0.84339,0.31371,0.71008,0.43517,0.29175,0.46911,0.91284,0.83000,0.86945,55.49020,0.02622,0.02067,0.00555
176,0.96655,0.84347,0.31393,0.71045,0.43545,0.29195,0.46907,0.91285,0.83018,0.86956,55.88235,0.02613,0.02060,0.00553
177,0.96659,0.84356,0.31417,0.71081,0.43574,0.29225,0.46893,0.91286,0.83048,0.86972,55.68627,0.02608,0.02057,0.00551
178,0.96664,0.84363,0.31438,0.71119,0.43602,0.29249,0.46884,0.91287,0.83071,0.86986,56.47059,0.02605,0.02055,0.00550
179,0.96668,0.84374,0.31464,0.71154,0.43634,0.29280,0.46869,0.91288,0.83101,0.87002,56.07843,0.02615,0.02067,0.00548
180,0.96672,0.84384,0.31486,0.71186,0.43661,0.29300,0.46861,0.91288,0.83121,0.87013,56.27451,0.02617,0.02070,0.00546
181,0.96676,0.84395,0.31512,0.71218,0.43692,0.29321,0.46836,0.91287,0.83147,0.87027,55.49020,0.02607,0.02063,0.00545
182,0.96681,0.84400,0.31530,0.71256,0.43717,0.29339,0.46823,0.91287,0.83166,0.87037,56.27451,0.02598,0.02056,0.00543
183,0.96685,0.84409,0.31553,0.71290,0.43745,0.29363,0.46809,0.91287,0.83191,0.87051,55.88235,0.02601,0.02060,0.00541
184,0.96689,0.84416,0.31574,0.71326,0.43771,0.29380,0.46801,0.91287,0.83207,0.87060,56.07843,0.02589,0.02050,0.00539
185,0.96693,0.84430,0.31601,0.71356,0.43804,0.29406,0.46803,0.91290,0.83228,0.87073,57.25490,0.02598,0.02060,0.00537
186,0.96697,0.84437,0.31622,0.71390,0.43830,0.29425,0.46790,0.91290,0.83248,0.87083,54.70588,0.02588,0.02052,0.00536
187,0.96701,0.84446,0.31645,0.71424,0.43858,0.29456,0.46787,0.91292,0.83274,0.87099,56.86275,0.02570,0.02036,0.00534
188,0.96705,0.84453,0.31665,0.71458,0.43884,0.29470,0.46774,0.91291,0.83289,0.87107,55.49020,0.02566,0.02034,0.00533
189,0.96709,0.84460,0.31685,0.71494,0.43910,0.29492,0.46751,0.91290,0.83315,0.87121,56.66667,0.02576,0.02045,0.00531
190,0.96714,0.84464,0.31701,0.71530,0.43932,0.29517,0.46748,0.91292,0.83337,0.87133,57.25490,0.02577,0.02048,0.00530
191,0.96717,0.84474,0.31725,0.71560,0.43960,0.29542,0.46745,0.91293,0.83358,0.87145,57.25490,0.02568,0.02040,0.00528
