epoch,pr0,rc0,pr1,rc1,f1,pr0_graph,rc0_graph,pr1_graph,rc1_graph,f1_graph,success_rate,total_loss,loss_n,reg_loss
17,0.94677,0.71870,0.17841,0.60187,0.27524,0.19907,0.29850,0.88700,0.82095,0.85270,44.11765,0.05092,0.03025,0.02066
18,0.94773,0.72116,0.18112,0.60792,0.27909,0.20047,0.30223,0.88744,0.82028,0.85254,45.49020,0.05021,0.02984,0.02037
19,0.94863,0.72347,0.18371,0.61366,0.28277,0.20191,0.30462,0.88780,0.82046,0.85281,44.70588,0.04954,0.02945,0.02008
20,0.94947,0.72565,0.18617,0.61905,0.28626,0.20383,0.30723,0.88824,0.82104,0.85332,45.49020,0.04888,0.02908,0.01980
21,0.95029,0.72786,0.18865,0.62433,0.28975,0.20540,0.30917,0.88858,0.82163,0.85380,47.45098,0.04826,0.02874,0.01952
22,0.95104,0.72994,0.19097,0.62912,0.29300,0.20657,0.30968,0.88877,0.82261,0.85441,45.09804,0.04771,0.02846,0.01925
23,0.95175,0.73196,0.19322,0.63371,0.29615,0.20761,0.30975,0.88890,0.82368,0.85505,45.49020,0.04713,0.02814,0.01899
24,0.95240,0.73392,0.19535,0.63784,0.29910,0.20853,0.30943,0.88899,0.82483,0.85571,47.64706,0.04664,0.02792,0.01873
25,0.95303,0.73589,0.19748,0.64185,0.30204,0.20958,0.30951,0.88913,0.82590,0.85635,46.07843,0.04615,0.02768,0.01847
26,0.95362,0.73779,0.19953,0.64559,0.30484,0.21044,0.30887,0.88918,0.82714,0.85704,46.27451,0.04571,0.02749,0.01822
27,0.95419,0.73965,0.20153,0.64922,0.30759,0.21120,0.30793,0.88920,0.82846,0.85775,46.66667,0.04521,0.02724,0.01797
28,0.95473,0.74145,0.20348,0.65263,0.31023,0.21238,0.30772,0.88932,0.82977,0.85852,48.43137,0.04478,0.02706,0.01773
29,0.95524,0.74326,0.20538,0.65579,0.31280,0.21345,0.30752,0.88943,0.83096,0.85920,48.62745,0.04426,0.02677,0.01749
30,0.95571,0.74508,0.20724,0.65869,0.31529,0.21436,0.30734,0.88952,0.83197,0.85978,48.03922,0.04394,0.02668,0.01726
31,0.95615,0.74695,0.20911,0.66139,0.31776,0.21563,0.30806,0.88972,0.83283,0.86034,48.03922,0.04357,0.02654,0.01703
32,0.95656,0.74879,0.21090,0.66377,0.32010,0.21646,0.30816,0.88983,0.83359,0.86079,46.86275,0.04322,0.02642,0.01680
33,0.95695,0.75058,0.21267,0.66616,0.32241,0.21754,0.30853,0.88998,0.83444,0.86131,47.84314,0.04283,0.02625,0.01658
34,0.95733,0.75240,0.21444,0.66839,0.32471,0.21838,0.30834,0.89005,0.83535,0.86184,48.43137,0.04257,0.02621,0.01636
35,0.95768,0.75422,0.21617,0.67038,0.32692,0.21959,0.30896,0.89024,0.83618,0.86236,47.84314,0.04223,0.02608,0.01615
36,0.95802,0.75600,0.21787,0.67231,0.32910,0.22059,0.30928,0.89037,0.83696,0.86284,48.43137,0.04195,0.02601,0.01594
37,0.95834,0.75774,0.21956,0.67419,0.33124,0.22146,0.30958,0.89049,0.83763,0.86325,49.21569,0.04163,0.02589,0.01573
38,0.95864,0.75949,0.22120,0.67581,0.33331,0.22271,0.31061,0.89071,0.83826,0.86369,48.82353,0.04137,0.02584,0.01553
39,0.95893,0.76126,0.22287,0.67741,0.33540,0.22412,0.31205,0.89097,0.83882,0.86411,48.82353,0.04102,0.02569,0.01533
40,0.95919,0.76302,0.22451,0.67884,0.33742,0.22527,0.31320,0.89119,0.83928,0.86446,48.62745,0.04073,0.02560,0.01514
41,0.95943,0.76472,0.22606,0.68005,0.33933,0.22632,0.31429,0.89139,0.83969,0.86477,48.23529,0.04057,0.02563,0.01495
42,0.95967,0.76637,0.22760,0.68125,0.34120,0.22753,0.31554,0.89162,0.84015,0.86512,49.21569,0.04025,0.02549,0.01476
43,0.95990,0.76798,0.22912,0.68246,0.34306,0.22856,0.31653,0.89180,0.84059,0.86544,48.82353,0.03996,0.02539,0.01458
44,0.96011,0.76956,0.23060,0.68355,0.34486,0.22945,0.31768,0.89199,0.84081,0.86565,50.00000,0.03976,0.02536,0.01440
45,0.96031,0.77108,0.23203,0.68459,0.34659,0.23034,0.31878,0.89217,0.84106,0.86586,48.43137,0.03955,0.02534,0.01422
46,0.96051,0.77262,0.23349,0.68562,0.34835,0.23141,0.32004,0.89239,0.84139,0.86614,48.82353,0.03926,0.02521,0.01404
47,0.96070,0.77409,0.23490,0.68655,0.35003,0.23238,0.32144,0.89260,0.84155,0.86633,49.21569,0.03906,0.02518,0.01387
48,0.96089,0.77555,0.23630,0.68751,0.35171,0.23376,0.32337,0.89291,0.84183,0.86662,49.60784,0.03883,0.02513,0.01371
49,0.96106,0.77697,0.23765,0.68833,0.35332,0.23506,0.32541,0.89321,0.84198,0.86684,49.80392,0.03868,0.02514,0.01354
50,0.96121,0.77836,0.23897,0.68904,0.35487,0.23614,0.32718,0.89347,0.84207,0.86701,49.41176,0.03847,0.02509,0.01338
51,0.96136,0.77975,0.24028,0.68970,0.35639,0.23740,0.32907,0.89376,0.84226,0.86725,50.19608,0.03813,0.02491,0.01322
52,0.96151,0.78108,0.24156,0.69038,0.35790,0.23869,0.33106,0.89406,0.84242,0.86747,50.00000,0.03789,0.02483,0.01306
53,0.96166,0.78236,0.24282,0.69111,0.35938,0.23995,0.33316,0.89437,0.84253,0.86767,51.37255,0.03772,0.02481,0.01291
54,0.96179,0.78360,0.24404,0.69175,0.36079,0.24120,0.33518,0.89466,0.84265,0.86788,50.78431,0.03750,0.02474,0.01276
55,0.96193,0.78482,0.24525,0.69241,0.36221,0.24274,0.33729,0.89500,0.84297,0.86821,50.19608,0.03727,0.02465,0.01262
56,0.96206,0.78601,0.24643,0.69301,0.36358,0.24407,0.33933,0.89531,0.84316,0.86845,50.58824,0.03705,0.02458,0.01248
57,0.96220,0.78716,0.24760,0.69370,0.36495,0.24538,0.34147,0.89563,0.84329,0.86867,51.96078,0.03688,0.02454,0.01234
58,0.96233,0.78827,0.24876,0.69439,0.36629,0.24659,0.34353,0.89593,0.84337,0.86885,50.98039,0.03673,0.02453,0.01220
59,0.96245,0.78938,0.24989,0.69496,0.36760,0.24801,0.34584,0.89627,0.84351,0.86909,51.96078,0.03652,0.02445,0.01207
60,0.96258,0.79044,0.25101,0.69561,0.36891,0.24950,0.34823,0.89663,0.84368,0.86935,53.13725,0.03635,0.02442,0.01193
61,0.96270,0.79148,0.25211,0.69626,0.37018,0.25085,0.35038,0.89695,0.84384,0.86958,53.13725,0.03609,0.02428,0.01180
62,0.96282,0.79253,0.25321,0.69683,0.37145,0.25224,0.35262,0.89729,0.84399,0.86982,52.94118,0.03604,0.02436,0.01168
63,0.96293,0.79355,0.25428,0.69734,0.37267,0.25360,0.35479,0.89761,0.84417,0.87007,52.15686,0.03572,0.02417,0.01155
64,0.96303,0.79454,0.25534,0.69789,0.37388,0.25483,0.35660,0.89789,0.84438,0.87031,51.76471,0.03559,0.02416,0.01143
65,0.96314,0.79549,0.25635,0.69840,0.37505,0.25601,0.35850,0.89818,0.84451,0.87052,52.74510,0.03539,0.02408,0.01131
66,0.96324,0.79642,0.25736,0.69894,0.37620,0.25738,0.36062,0.89850,0.84471,0.87078,53.33333,0.03520,0.02400,0.01119
67,0.96335,0.79733,0.25835,0.69945,0.37734,0.25856,0.36255,0.89879,0.84484,0.87098,52.15686,0.03509,0.02401,0.01108
68,0.96344,0.79821,0.25932,0.69994,0.37844,0.25968,0.36427,0.89905,0.84501,0.87120,52.35294,0.03500,0.02403,0.01097
69,0.96354,0.79909,0.26029,0.70045,0.37955,0.26079,0.36609,0.89933,0.84513,0.87139,52.54902,0.03476,0.02391,0.01086
70,0.96363,0.79995,0.26123,0.70087,0.38061,0.26193,0.36812,0.89962,0.84519,0.87156,52.74510,0.03464,0.02390,0.01075
71,0.96373,0.80079,0.26218,0.70136,0.38168,0.26321,0.37022,0.89994,0.84533,0.87178,52.74510,0.03438,0.02374,0.01064
72,0.96381,0.80162,0.26309,0.70177,0.38271,0.26419,0.37188,0.90018,0.84542,0.87194,52.94118,0.03439,0.02386,0.01053
73,0.96389,0.80242,0.26398,0.70214,0.38370,0.26527,0.37362,0.90045,0.84555,0.87214,53.33333,0.03424,0.02381,0.01043
74,0.96397,0.80316,0.26481,0.70254,0.38464,0.26624,0.37519,0.90068,0.84568,0.87231,53.13725,0.03416,0.02384,0.01033
75,0.96405,0.80391,0.26566,0.70295,0.38559,0.26735,0.37697,0.90095,0.84582,0.87251,53.52941,0.03393,0.02371,0.01023
76,0.96413,0.80464,0.26650,0.70333,0.38653,0.26828,0.37857,0.90119,0.84590,0.87267,53.33333,0.03378,0.02366,0.01013
77,0.96421,0.80538,0.26735,0.70376,0.38749,0.26916,0.37989,0.90140,0.84605,0.87285,53.92157,0.03362,0.02359,0.01003
78,0.96428,0.80608,0.26815,0.70412,0.38839,0.26993,0.38118,0.90159,0.84613,0.87298,53.33333,0.03355,0.02362,0.00993
79,0.96436,0.80679,0.26899,0.70455,0.38934,0.27075,0.38267,0.90181,0.84617,0.87310,53.33333,0.03339,0.02355,0.00984
80,0.96444,0.80748,0.26979,0.70491,0.39023,0.27158,0.38413,0.90202,0.84623,0.87323,52.35294,0.03324,0.02349,0.00975
81,0.96451,0.80814,0.27057,0.70528,0.39110,0.27235,0.38532,0.90220,0.84635,0.87338,52.94118,0.03307,0.02342,0.00966
82,0.96457,0.80878,0.27132,0.70561,0.39193,0.27296,0.38625,0.90235,0.84645,0.87351,52.15686,0.03300,0.02343,0.00957
83,0.96464,0.80940,0.27205,0.70595,0.39274,0.27368,0.38727,0.90251,0.84660,0.87366,52.54902,0.03284,0.02336,0.00948
84,0.96471,0.81001,0.27278,0.70629,0.39356,0.27450,0.38849,0.90270,0.84675,0.87383,52.94118,0.03275,0.02335,0.00940
85,0.96477,0.81060,0.27349,0.70665,0.39435,0.27508,0.38946,0.90285,0.84682,0.87393,52.15686,0.03265,0.02334,0.00931
86,0.96484,0.81116,0.27418,0.70701,0.39513,0.27576,0.39041,0.90300,0.84696,0.87408,52.74510,0.03245,0.02322,0.00923
87,0.96489,0.81173,0.27486,0.70729,0.39588,0.27643,0.39145,0.90316,0.84707,0.87421,51.37255,0.03250,0.02336,0.00915
88,0.96495,0.81228,0.27552,0.70759,0.39661,0.27705,0.39236,0.90330,0.84719,0.87434,52.94118,0.03237,0.02331,0.00907
89,0.96501,0.81285,0.27621,0.70790,0.39737,0.27760,0.39314,0.90342,0.84730,0.87446,52.94118,0.03208,0.02309,0.00899
90,0.96508,0.81340,0.27690,0.70824,0.39814,0.27828,0.39421,0.90359,0.84740,0.87459,53.72549,0.03209,0.02318,0.00891
91,0.96514,0.81393,0.27755,0.70858,0.39887,0.27862,0.39475,0.90367,0.84745,0.87466,52.54902,0.03194,0.02310,0.00883
92,0.96519,0.81447,0.27821,0.70885,0.39959,0.27920,0.39568,0.90381,0.84754,0.87477,52.54902,0.03183,0.02307,0.00876
93,0.96524,0.81501,0.27887,0.70911,0.40031,0.27973,0.39659,0.90395,0.84758,0.87486,53.52941,0.03176,0.02308,0.00868
94,0.96530,0.81551,0.27950,0.70940,0.40101,0.28032,0.39739,0.90408,0.84772,0.87499,52.54902,0.03173,0.02311,0.00861
95,0.96536,0.81601,0.28013,0.70971,0.40170,0.28101,0.39836,0.90423,0.84787,0.87514,53.92157,0.03154,0.02300,0.00854
96,0.96541,0.81653,0.28078,0.71003,0.40243,0.28173,0.39951,0.90441,0.84797,0.87528,53.52941,0.03137,0.02290,0.00847
97,0.96546,0.81704,0.28141,0.71027,0.40311,0.28235,0.40054,0.90456,0.84804,0.87539,52.94118,0.03142,0.02302,0.00840
98,0.96551,0.81751,0.28201,0.71052,0.40376,0.28296,0.40145,0.90471,0.84816,0.87552,53.52941,0.03122,0.02289,0.00833
99,0.96556,0.81799,0.28262,0.71080,0.40443,0.28362,0.40235,0.90485,0.84831,0.87567,52.15686,0.03115,0.02289,0.00826
100,0.96562,0.81841,0.28316,0.71110,0.40504,0.28432,0.40341,0.90501,0.84843,0.87581,53.33333,0.03105,0.02286,0.00820
101,0.96567,0.81881,0.28371,0.71145,0.40565,0.28496,0.40418,0.90514,0.84862,0.87597,53.52941,0.03092,0.02279,0.00813
102,0.96572,0.81922,0.28425,0.71172,0.40625,0.28565,0.40502,0.90529,0.84882,0.87614,52.94118,0.03080,0.02273,0.00807
103,0.96577,0.81962,0.28479,0.71204,0.40685,0.28632,0.40594,0.90543,0.84897,0.87629,54.11765,0.03074,0.02274,0.00801
104,0.96582,0.82003,0.28533,0.71232,0.40745,0.28694,0.40666,0.90556,0.84916,0.87645,52.94118,0.03063,0.02269,0.00794
105,0.96587,0.82043,0.28586,0.71260,0.40803,0.28745,0.40727,0.90566,0.84931,0.87658,53.92157,0.03051,0.02263,0.00788
106,0.96592,0.82083,0.28639,0.71289,0.40863,0.28817,0.40823,0.90581,0.84948,0.87674,54.11765,0.03049,0.02267,0.00782
107,0.96597,0.82120,0.28690,0.71318,0.40919,0.28874,0.40891,0.90593,0.84965,0.87689,52.15686,0.03043,0.02267,0.00776
108,0.96602,0.82156,0.28740,0.71350,0.40975,0.28933,0.40966,0.90605,0.84980,0.87703,53.72549,0.03023,0.02253,0.00771
109,0.96607,0.82193,0.28790,0.71376,0.41030,0.28984,0.41031,0.90616,0.84994,0.87715,52.74510,0.03028,0.02263,0.00765
110,0.96611,0.82229,0.28840,0.71405,0.41085,0.29029,0.41095,0.90626,0.85004,0.87725,52.15686,0.03014,0.02255,0.00759
111,0.96617,0.82263,0.28888,0.71439,0.41140,0.29091,0.41175,0.90639,0.85019,0.87739,53.92157,0.03005,0.02251,0.00754
112,0.96621,0.82296,0.28935,0.71468,0.41192,0.29149,0.41245,0.90651,0.85036,0.87754,53.52941,0.02991,0.02243,0.00748
113,0.96626,0.82330,0.28982,0.71497,0.41245,0.29202,0.41322,0.90663,0.85046,0.87765,53.33333,0.02988,0.02245,0.00743
114,0.96631,0.82361,0.29027,0.71527,0.41296,0.29255,0.41390,0.90674,0.85060,0.87777,52.35294,0.02986,0.02248,0.00737
115,0.96635,0.82392,0.29071,0.71556,0.41345,0.29303,0.41431,0.90682,0.85080,0.87792,52.74510,0.02967,0.02235,0.00732
116,0.96640,0.82420,0.29112,0.71586,0.41392,0.29346,0.41481,0.90691,0.85093,0.87803,52.35294,0.02964,0.02236,0.00727
117,0.96645,0.82446,0.29153,0.71622,0.41439,0.29396,0.41529,0.90699,0.85112,0.87817,52.94118,0.02951,0.02229,0.00722
118,0.96650,0.82474,0.29196,0.71654,0.41487,0.29453,0.41600,0.90711,0.85127,0.87830,54.70588,0.02947,0.02230,0.00717
119,0.96655,0.82500,0.29235,0.71687,0.41533,0.29503,0.41663,0.90721,0.85141,0.87842,52.94118,0.02928,0.02216,0.00712
120,0.96659,0.82527,0.29276,0.71716,0.41579,0.29560,0.41732,0.90733,0.85156,0.87856,53.33333,0.02928,0.02220,0.00707
121,0.96664,0.82551,0.29314,0.71752,0.41623,0.29602,0.41769,0.90740,0.85173,0.87868,51.96078,0.02925,0.02223,0.00703
122,0.96669,0.82574,0.29351,0.71788,0.41667,0.29651,0.41797,0.90746,0.85197,0.87884,53.13725,0.02907,0.02209,0.00698
123,0.96674,0.82597,0.29389,0.71821,0.41710,0.29698,0.41833,0.90754,0.85218,0.87899,54.50980,0.02898,0.02205,0.00693
124,0.96679,0.82621,0.29427,0.71854,0.41754,0.29740,0.41876,0.90761,0.85233,0.87910,52.54902,0.02898,0.02209,0.00689
125,0.96683,0.82643,0.29463,0.71888,0.41796,0.29796,0.41926,0.90771,0.85255,0.87926,53.33333,0.02896,0.02211,0.00685
126,0.96688,0.82664,0.29499,0.71925,0.41838,0.29849,0.41960,0.90778,0.85280,0.87943,54.31373,0.02879,0.02199,0.00680
127,0.96693,0.82685,0.29535,0.71963,0.41881,0.29895,0.42001,0.90786,0.85298,0.87957,53.72549,0.02873,0.02197,0.00676
128,0.96699,0.82703,0.29568,0.72005,0.41921,0.29930,0.42004,0.90788,0.85322,0.87970,53.13725,0.02877,0.02205,0.00672
129,0.96705,0.82719,0.29599,0.72048,0.41960,0.29978,0.42037,0.90795,0.85344,0.87985,53.33333,0.02863,0.02196,0.00667
130,0.96710,0.82734,0.29628,0.72087,0.41996,0.30028,0.42069,0.90802,0.85368,0.88001,52.94118,0.02854,0.02191,0.00663
131,0.96715,0.82752,0.29661,0.72124,0.42035,0.30074,0.42093,0.90808,0.85391,0.88016,52.35294,0.02851,0.02192,0.00659
132,0.96720,0.82769,0.29694,0.72166,0.42075,0.30125,0.42124,0.90815,0.85415,0.88032,53.13725,0.02839,0.02183,0.00655
133,0.96725,0.82783,0.29722,0.72207,0.42110,0.30185,0.42155,0.90822,0.85446,0.88052,54.11765,0.02835,0.02184,0.00651
134,0.96730,0.82797,0.29751,0.72247,0.42146,0.30241,0.42178,0.90829,0.85477,0.88072,53.33333,0.02818,0.02171,0.00647
135,0.96735,0.82815,0.29783,0.72284,0.42185,0.30280,0.42194,0.90833,0.85498,0.88085,54.50980,0.02810,0.02166,0.00644
136,0.96740,0.82832,0.29814,0.72322,0.42223,0.30329,0.42224,0.90840,0.85522,0.88100,53.33333,0.02813,0.02173,0.00640
137,0.96745,0.82848,0.29844,0.72358,0.42259,0.30374,0.42239,0.90844,0.85547,0.88116,53.33333,0.02814,0.02177,0.00636
138,0.96750,0.82866,0.29876,0.72394,0.42297,0.30423,0.42261,0.90850,0.85573,0.88132,53.13725,0.02811,0.02178,0.00633
139,0.96755,0.82879,0.29904,0.72433,0.42332,0.30471,0.42283,0.90855,0.85599,0.88149,54.31373,0.02786,0.02157,0.00629
140,0.96760,0.82893,0.29932,0.72472,0.42366,0.30524,0.42304,0.90861,0.85627,0.88166,54.31373,0.02783,0.02158,0.00626
141,0.96765,0.82908,0.29962,0.72510,0.42403,0.30578,0.42318,0.90866,0.85659,0.88186,53.72549,0.02783,0.02160,0.00622
142,0.96769,0.82924,0.29991,0.72543,0.42437,0.30628,0.42346,0.90873,0.85683,0.88202,54.31373,0.02774,0.02155,0.00619
143,0.96774,0.82939,0.30019,0.72580,0.42472,0.30680,0.42366,0.90878,0.85711,0.88219,54.31373,0.02760,0.02144,0.00616
144,0.96778,0.82953,0.30046,0.72615,0.42505,0.30727,0.42380,0.90883,0.85738,0.88236,54.70588,0.02769,0.02156,0.00612
145,0.96784,0.82965,0.30073,0.72656,0.42539,0.30776,0.42393,0.90888,0.85766,0.88253,52.94118,0.02748,0.02139,0.00609
146,0.96788,0.82980,0.30101,0.72689,0.42573,0.30825,0.42420,0.90894,0.85790,0.88268,53.92157,0.02748,0.02142,0.00606
147,0.96793,0.82994,0.30130,0.72728,0.42608,0.30872,0.42439,0.90899,0.85815,0.88284,53.13725,0.02733,0.02130,0.00603
148,0.96797,0.83008,0.30156,0.72762,0.42640,0.30928,0.42464,0.90905,0.85843,0.88302,53.92157,0.02736,0.02136,0.00600
149,0.96802,0.83020,0.30183,0.72800,0.42674,0.30987,0.42502,0.90913,0.85870,0.88320,53.72549,0.02726,0.02129,0.00597
150,0.96807,0.83032,0.30208,0.72836,0.42705,0.31038,0.42521,0.90918,0.85898,0.88337,54.11765,0.02724,0.02130,0.00594
151,0.96811,0.83044,0.30233,0.72874,0.42737,0.31100,0.42545,0.90925,0.85930,0.88357,55.49020,0.02708,0.02117,0.00591
152,0.96816,0.83054,0.30258,0.72914,0.42768,0.31148,0.42557,0.90929,0.85958,0.88374,53.72549,0.02711,0.02123,0.00588
153,0.96821,0.83064,0.30282,0.72955,0.42799,0.31198,0.42568,0.90934,0.85987,0.88391,54.31373,0.02692,0.02107,0.00586
154,0.96826,0.83075,0.30306,0.72993,0.42830,0.31249,0.42592,0.90940,0.86012,0.88407,55.68627,0.02697,0.02114,0.00583
155,0.96831,0.83085,0.30330,0.73033,0.42861,0.31290,0.42603,0.90943,0.86035,0.88421,55.29412,0.02690,0.02110,0.00580
156,0.96835,0.83096,0.30354,0.73068,0.42890,0.31331,0.42614,0.90947,0.86058,0.88435,53.72549,0.02689,0.02112,0.00577
157,0.96840,0.83110,0.30381,0.73101,0.42923,0.31380,0.42643,0.90954,0.86081,0.88450,55.09804,0.02682,0.02108,0.00575
158,0.96844,0.83122,0.30406,0.73136,0.42954,0.31424,0.42660,0.90958,0.86104,0.88464,54.70588,0.02668,0.02096,0.00572
159,0.96848,0.83137,0.30433,0.73166,0.42987,0.31476,0.42671,0.90962,0.86133,0.88482,54.11765,0.02670,0.02101,0.00570
160,0.96853,0.83148,0.30458,0.73203,0.43017,0.31522,0.42687,0.90967,0.86157,0.88497,55.49020,0.02668,0.02101,0.00567
161,0.96857,0.83158,0.30481,0.73238,0.43047,0.31573,0.42691,0.90971,0.86189,0.88515,55.29412,0.02662,0.02098,0.00565
162,0.96861,0.83169,0.30504,0.73272,0.43076,0.31635,0.42725,0.90978,0.86218,0.88534,57.05882,0.02656,0.02094,0.00562
163,0.96866,0.83180,0.30528,0.73306,0.43105,0.31686,0.42746,0.90984,0.86243,0.88550,55.09804,0.02645,0.02085,0.00560
164,0.96870,0.83189,0.30550,0.73344,0.43134,0.31739,0.42761,0.90989,0.86272,0.88568,57.05882,0.02634,0.02077,0.00557
165,0.96875,0.83201,0.30576,0.73380,0.43166,0.31791,0.42777,0.90993,0.86300,0.88584,57.45098,0.02624,0.02069,0.00555
166,0.96879,0.83215,0.30601,0.73409,0.43196,0.31840,0.42809,0.91000,0.86320,0.88598,55.29412,0.02630,0.02077,0.00553
167,0.96883,0.83227,0.30626,0.73445,0.43227,0.31893,0.42823,0.91005,0.86349,0.88616,57.25490,0.02613,0.02062,0.00551
168,0.96888,0.83238,0.30651,0.73481,0.43258,0.31944,0.42838,0.91009,0.86376,0.88632,56.47059,0.02607,0.02058,0.00548
169,0.96892,0.83249,0.30674,0.73513,0.43286,0.31995,0.42858,0.91015,0.86402,0.88648,56.27451,0.02612,0.02066,0.00546
170,0.96897,0.83254,0.30691,0.73552,0.43310,0.32040,0.42845,0.91016,0.86435,0.88666,55.88235,0.02594,0.02050,0.00544
171,0.96901,0.83261,0.30711,0.73586,0.43336,0.32082,0.42848,0.91019,0.86459,0.88681,57.64706,0.02596,0.02054,0.00542
172,0.96904,0.83274,0.30735,0.73615,0.43365,0.32133,0.42873,0.91025,0.86483,0.88696,55.88235,0.02597,0.02057,0.00540
173,0.96909,0.83280,0.30753,0.73651,0.43389,0.32186,0.42887,0.91029,0.86512,0.88713,56.27451,0.02589,0.02051,0.00538
174,0.96913,0.83288,0.30772,0.73682,0.43413,0.32236,0.42900,0.91034,0.86538,0.88729,56.86275,0.02574,0.02038,0.00536
175,0.96917,0.83293,0.30790,0.73719,0.43437,0.32278,0.42892,0.91035,0.86567,0.88745,56.66667,0.02571,0.02037,0.00534
176,0.96921,0.83301,0.30807,0.73748,0.43460,0.32320,0.42890,0.91037,0.86593,0.88760,56.86275,0.02582,0.02050,0.00532
177,0.96925,0.83305,0.30823,0.73786,0.43482,0.32362,0.42887,0.91039,0.86619,0.88774,55.68627,0.02564,0.02034,0.00530
178,0.96929,0.83310,0.30840,0.73822,0.43505,0.32405,0.42890,0.91042,0.86645,0.88789,57.84314,0.02561,0.02032,0.00528
179,0.96933,0.83316,0.30858,0.73855,0.43529,0.32438,0.42872,0.91042,0.86670,0.88802,56.47059,0.02562,0.02036,0.00527
180,0.96938,0.83320,0.30873,0.73891,0.43550,0.32472,0.42859,0.91043,0.86695,0.88816,55.88235,0.02555,0.02030,0.00525
181,0.96942,0.83324,0.30888,0.73929,0.43572,0.32499,0.42836,0.91041,0.86719,0.88828,56.27451,0.02537,0.02014,0.00523
182,0.96945,0.83334,0.30909,0.73955,0.43597,0.32539,0.42845,0.91045,0.86741,0.88841,57.64706,0.02558,0.02037,0.00521
183,0.96950,0.83336,0.30923,0.73994,0.43618,0.32585,0.42827,0.91045,0.86774,0.88858,56.66667,0.02533,0.02013,0.00519
184,0.96954,0.83340,0.30937,0.74029,0.43638,0.32628,0.42815,0.91046,0.86803,0.88874,56.07843,0.02530,0.02013,0.00518
185,0.96958,0.83345,0.30954,0.74063,0.43660,0.32667,0.42798,0.91047,0.86832,0.88889,57.45098,0.02532,0.02016,0.00516
186,0.96962,0.83352,0.30972,0.74092,0.43683,0.32705,0.42801,0.91049,0.86853,0.88902,56.47059,0.02527,0.02013,0.00514
187,0.96965,0.83361,0.30990,0.74119,0.43706,0.32738,0.42799,0.91051,0.86874,0.88913,57.64706,0.02521,0.02009,0.00512
188,0.96969,0.83369,0.31009,0.74148,0.43730,0.32774,0.42797,0.91052,0.86896,0.88926,57.84314,0.02513,0.02002,0.00511
189,0.96973,0.83372,0.31022,0.74181,0.43749,0.32809,0.42785,0.91053,0.86920,0.88939,57.64706,0.02503,0.01994,0.00509
190,0.96976,0.83375,0.31036,0.74213,0.43768,0.32846,0.42774,0.91054,0.86945,0.88952,56.66667,0.02510,0.02002,0.00507
191,0.96980,0.83381,0.31052,0.74246,0.43790,0.32890,0.42777,0.91057,0.86971,0.88967,58.03922,0.02492,0.01986,0.00506
