epoch,pr0,rc0,pr1,rc1,f1,pr0_graph,rc0_graph,pr1_graph,rc1_graph,f1_graph,success_rate,total_loss,loss_n,reg_loss
16,0.94155,0.75951,0.18445,0.53565,0.27440,0.16304,0.45114,0.88891,0.65475,0.75407,38.23529,0.05134,0.02986,0.02148
17,0.94262,0.75763,0.18597,0.54559,0.27739,0.16516,0.45016,0.88963,0.66075,0.75830,39.21569,0.05072,0.02954,0.02118
18,0.94358,0.75612,0.18740,0.55435,0.28010,0.16708,0.44878,0.89021,0.66641,0.76223,40.19608,0.05018,0.02931,0.02088
19,0.94451,0.75508,0.18895,0.56263,0.28289,0.16921,0.44803,0.89089,0.67200,0.76612,40.19608,0.04964,0.02905,0.02058
20,0.94542,0.75438,0.19058,0.57045,0.28571,0.17123,0.44689,0.89146,0.67745,0.76986,41.37255,0.04907,0.02878,0.02030
21,0.94626,0.75395,0.19218,0.57753,0.28839,0.17320,0.44585,0.89201,0.68260,0.77338,43.13725,0.04856,0.02854,0.02001
22,0.94707,0.75386,0.19388,0.58424,0.29114,0.17513,0.44491,0.89253,0.68748,0.77670,42.54902,0.04805,0.02831,0.01974
23,0.94783,0.75395,0.19554,0.59037,0.29377,0.17704,0.44444,0.89305,0.69188,0.77970,44.70588,0.04770,0.02823,0.01946
24,0.94858,0.75424,0.19726,0.59630,0.29645,0.17867,0.44325,0.89342,0.69610,0.78251,45.49020,0.04713,0.02794,0.01919
25,0.94928,0.75465,0.19895,0.60177,0.29903,0.18019,0.44178,0.89373,0.70021,0.78522,46.47059,0.04668,0.02775,0.01893
26,0.94994,0.75524,0.20064,0.60686,0.30158,0.18142,0.43972,0.89390,0.70406,0.78770,46.66667,0.04626,0.02759,0.01867
27,0.95056,0.75596,0.20234,0.61158,0.30407,0.18252,0.43746,0.89400,0.70774,0.79004,45.88235,0.04588,0.02746,0.01841
28,0.95115,0.75672,0.20397,0.61597,0.30646,0.18363,0.43503,0.89410,0.71150,0.79242,47.25490,0.04537,0.02721,0.01816
29,0.95171,0.75765,0.20565,0.62005,0.30886,0.18488,0.43340,0.89428,0.71496,0.79463,47.45098,0.04502,0.02710,0.01791
30,0.95223,0.75871,0.20733,0.62380,0.31122,0.18603,0.43187,0.89444,0.71811,0.79663,48.62745,0.04471,0.02703,0.01767
31,0.95272,0.75984,0.20900,0.62727,0.31353,0.18726,0.43075,0.89464,0.72110,0.79855,48.82353,0.04432,0.02688,0.01744
32,0.95319,0.76107,0.21068,0.63050,0.31582,0.18878,0.43056,0.89498,0.72399,0.80046,48.03922,0.04392,0.02672,0.01720
33,0.95364,0.76239,0.21238,0.63352,0.31812,0.19032,0.43038,0.89532,0.72684,0.80233,48.62745,0.04358,0.02661,0.01698
34,0.95404,0.76378,0.21404,0.63615,0.32031,0.19179,0.43048,0.89566,0.72936,0.80400,49.80392,0.04324,0.02649,0.01675
35,0.95443,0.76519,0.21569,0.63865,0.32247,0.19334,0.43084,0.89603,0.73182,0.80564,49.41176,0.04299,0.02645,0.01653
36,0.95480,0.76656,0.21731,0.64105,0.32458,0.19481,0.43119,0.89638,0.73410,0.80716,49.80392,0.04263,0.02631,0.01632
37,0.95516,0.76794,0.21892,0.64335,0.32667,0.19630,0.43151,0.89672,0.73641,0.80870,49.21569,0.04230,0.02620,0.01610
38,0.95549,0.76935,0.22050,0.64543,0.32870,0.19783,0.43206,0.89708,0.73861,0.81017,49.80392,0.04201,0.02612,0.01590
39,0.95580,0.77081,0.22208,0.64730,0.33070,0.19936,0.43259,0.89744,0.74079,0.81163,49.60784,0.04169,0.02599,0.01569
40,0.95609,0.77227,0.22365,0.64910,0.33267,0.20099,0.43355,0.89785,0.74284,0.81302,50.00000,0.04138,0.02588,0.01549
41,0.95637,0.77375,0.22519,0.65068,0.33458,0.20245,0.43447,0.89821,0.74462,0.81424,51.56863,0.04113,0.02583,0.01530
42,0.95662,0.77521,0.22670,0.65214,0.33645,0.20394,0.43556,0.89860,0.74632,0.81541,51.56863,0.04082,0.02571,0.01511
43,0.95686,0.77669,0.22821,0.65347,0.33828,0.20539,0.43682,0.89898,0.74784,0.81647,51.17647,0.04053,0.02561,0.01492
44,0.95710,0.77817,0.22973,0.65482,0.34013,0.20683,0.43803,0.89936,0.74935,0.81753,51.37255,0.04031,0.02557,0.01474
45,0.95733,0.77963,0.23122,0.65603,0.34193,0.20828,0.43939,0.89975,0.75077,0.81854,51.37255,0.04004,0.02547,0.01456
46,0.95754,0.78106,0.23268,0.65714,0.34367,0.20957,0.44049,0.90008,0.75210,0.81946,51.56863,0.03977,0.02539,0.01439
47,0.95773,0.78246,0.23410,0.65818,0.34536,0.21095,0.44193,0.90046,0.75334,0.82036,51.56863,0.03957,0.02535,0.01421
48,0.95792,0.78384,0.23549,0.65914,0.34701,0.21217,0.44313,0.90079,0.75447,0.82117,51.17647,0.03924,0.02519,0.01405
49,0.95810,0.78524,0.23690,0.66006,0.34866,0.21326,0.44409,0.90107,0.75553,0.82191,50.58824,0.03905,0.02517,0.01388
50,0.95827,0.78658,0.23826,0.66090,0.35025,0.21459,0.44538,0.90141,0.75675,0.82277,52.94118,0.03868,0.02496,0.01372
51,0.95844,0.78792,0.23961,0.66170,0.35182,0.21586,0.44680,0.90177,0.75780,0.82354,51.37255,0.03846,0.02490,0.01356
52,0.95859,0.78922,0.24094,0.66245,0.35336,0.21695,0.44799,0.90206,0.75871,0.82420,50.98039,0.03827,0.02487,0.01341
53,0.95876,0.79048,0.24226,0.66331,0.35489,0.21813,0.44931,0.90238,0.75966,0.82490,51.96078,0.03806,0.02481,0.01326
54,0.95890,0.79168,0.24351,0.66403,0.35634,0.21908,0.45024,0.90263,0.76051,0.82550,52.15686,0.03785,0.02474,0.01311
55,0.95905,0.79287,0.24475,0.66472,0.35777,0.21998,0.45097,0.90284,0.76137,0.82609,51.96078,0.03758,0.02462,0.01296
56,0.95919,0.79405,0.24599,0.66541,0.35919,0.22097,0.45200,0.90310,0.76220,0.82669,51.76471,0.03752,0.02471,0.01282
57,0.95931,0.79517,0.24716,0.66602,0.36053,0.22167,0.45234,0.90325,0.76298,0.82721,50.19608,0.03722,0.02455,0.01268
58,0.95944,0.79626,0.24833,0.66665,0.36187,0.22252,0.45299,0.90344,0.76380,0.82777,51.76471,0.03698,0.02444,0.01254
59,0.95957,0.79729,0.24945,0.66726,0.36314,0.22338,0.45362,0.90364,0.76464,0.82835,52.15686,0.03682,0.02441,0.01240
60,0.95968,0.79835,0.25057,0.66781,0.36441,0.22427,0.45455,0.90387,0.76537,0.82887,51.17647,0.03664,0.02437,0.01227
61,0.95980,0.79938,0.25169,0.66838,0.36568,0.22517,0.45559,0.90411,0.76604,0.82937,51.56863,0.03641,0.02428,0.01214
62,0.95991,0.80035,0.25275,0.66889,0.36687,0.22594,0.45645,0.90431,0.76663,0.82980,52.15686,0.03630,0.02429,0.01201
63,0.96002,0.80131,0.25380,0.66944,0.36806,0.22673,0.45713,0.90450,0.76733,0.83029,51.56863,0.03608,0.02419,0.01188
64,0.96013,0.80222,0.25483,0.67001,0.36922,0.22756,0.45794,0.90471,0.76801,0.83077,53.13725,0.03581,0.02405,0.01176
65,0.96023,0.80312,0.25583,0.67050,0.37035,0.22833,0.45873,0.90490,0.76863,0.83122,52.35294,0.03570,0.02406,0.01164
66,0.96033,0.80400,0.25682,0.67099,0.37146,0.22912,0.45963,0.90511,0.76920,0.83164,52.15686,0.03549,0.02397,0.01152
67,0.96044,0.80487,0.25781,0.67153,0.37258,0.22988,0.46037,0.90529,0.76983,0.83208,51.76471,0.03530,0.02389,0.01140
68,0.96054,0.80570,0.25878,0.67207,0.37368,0.23064,0.46108,0.90548,0.77045,0.83252,52.74510,0.03519,0.02390,0.01129
69,0.96064,0.80652,0.25973,0.67258,0.37475,0.23140,0.46191,0.90567,0.77102,0.83294,52.35294,0.03490,0.02373,0.01117
70,0.96073,0.80733,0.26067,0.67307,0.37580,0.23216,0.46259,0.90585,0.77167,0.83339,51.17647,0.03483,0.02376,0.01106
71,0.96083,0.80812,0.26160,0.67356,0.37684,0.23296,0.46337,0.90604,0.77230,0.83384,52.74510,0.03471,0.02376,0.01095
72,0.96093,0.80888,0.26252,0.67411,0.37788,0.23382,0.46414,0.90624,0.77301,0.83434,53.13725,0.03450,0.02365,0.01085
73,0.96102,0.80961,0.26341,0.67464,0.37889,0.23469,0.46501,0.90645,0.77368,0.83482,53.72549,0.03429,0.02355,0.01074
74,0.96112,0.81032,0.26430,0.67521,0.37990,0.23552,0.46573,0.90664,0.77437,0.83530,53.13725,0.03427,0.02363,0.01064
75,0.96122,0.81101,0.26517,0.67576,0.38088,0.23632,0.46631,0.90681,0.77510,0.83580,53.33333,0.03404,0.02350,0.01053
76,0.96132,0.81170,0.26604,0.67635,0.38187,0.23704,0.46687,0.90697,0.77572,0.83623,53.13725,0.03386,0.02342,0.01043
77,0.96142,0.81236,0.26689,0.67693,0.38284,0.23770,0.46742,0.90712,0.77627,0.83661,52.94118,0.03379,0.02346,0.01034
78,0.96150,0.81301,0.26771,0.67744,0.38377,0.23846,0.46819,0.90730,0.77684,0.83702,53.52941,0.03364,0.02341,0.01024
79,0.96159,0.81366,0.26853,0.67789,0.38468,0.23939,0.46942,0.90755,0.77740,0.83745,54.31373,0.03336,0.02321,0.01014
80,0.96167,0.81432,0.26936,0.67839,0.38561,0.24016,0.47051,0.90777,0.77782,0.83778,54.11765,0.03330,0.02325,0.01005
81,0.96176,0.81496,0.27018,0.67888,0.38653,0.24081,0.47121,0.90793,0.77828,0.83812,53.52941,0.03317,0.02321,0.00996
82,0.96184,0.81557,0.27097,0.67937,0.38742,0.24156,0.47213,0.90813,0.77875,0.83848,53.33333,0.03308,0.02321,0.00987
83,0.96193,0.81619,0.27178,0.67988,0.38832,0.24228,0.47292,0.90830,0.77925,0.83884,53.72549,0.03293,0.02315,0.00978
84,0.96201,0.81679,0.27255,0.68030,0.38918,0.24302,0.47391,0.90851,0.77968,0.83918,53.13725,0.03284,0.02315,0.00969
85,0.96208,0.81739,0.27333,0.68073,0.39004,0.24355,0.47443,0.90863,0.78007,0.83945,51.96078,0.03274,0.02314,0.00960
86,0.96216,0.81799,0.27410,0.68116,0.39090,0.24417,0.47527,0.90880,0.78041,0.83973,53.52941,0.03260,0.02308,0.00952
87,0.96223,0.81859,0.27486,0.68153,0.39174,0.24467,0.47588,0.90893,0.78073,0.83997,54.31373,0.03243,0.02299,0.00943
88,0.96231,0.81917,0.27563,0.68199,0.39259,0.24526,0.47658,0.90908,0.78111,0.84025,52.35294,0.03227,0.02292,0.00935
89,0.96239,0.81972,0.27637,0.68244,0.39342,0.24592,0.47736,0.90925,0.78152,0.84056,52.94118,0.03211,0.02284,0.00927
90,0.96246,0.82026,0.27709,0.68288,0.39422,0.24648,0.47813,0.90940,0.78184,0.84081,54.31373,0.03205,0.02286,0.00919
91,0.96253,0.82082,0.27782,0.68324,0.39502,0.24701,0.47878,0.90954,0.78216,0.84105,53.52941,0.03197,0.02285,0.00911
92,0.96259,0.82134,0.27851,0.68360,0.39577,0.24757,0.47942,0.90967,0.78252,0.84132,53.92157,0.03188,0.02284,0.00904
93,0.96265,0.82186,0.27919,0.68394,0.39652,0.24809,0.47994,0.90979,0.78288,0.84158,54.11765,0.03179,0.02283,0.00896
94,0.96272,0.82235,0.27986,0.68436,0.39727,0.24868,0.48065,0.90995,0.78326,0.84186,53.13725,0.03159,0.02271,0.00889
95,0.96279,0.82282,0.28051,0.68474,0.39798,0.24909,0.48105,0.91004,0.78355,0.84207,53.92157,0.03150,0.02268,0.00881
96,0.96285,0.82333,0.28119,0.68510,0.39873,0.24957,0.48164,0.91016,0.78384,0.84229,53.52941,0.03136,0.02262,0.00874
97,0.96291,0.82380,0.28184,0.68545,0.39944,0.25001,0.48212,0.91027,0.78413,0.84251,54.50980,0.03131,0.02264,0.00867
98,0.96297,0.82428,0.28247,0.68575,0.40013,0.25048,0.48259,0.91038,0.78447,0.84274,54.90196,0.03122,0.02261,0.00860
99,0.96303,0.82476,0.28313,0.68611,0.40085,0.25092,0.48305,0.91048,0.78476,0.84296,53.72549,0.03097,0.02244,0.00854
100,0.96309,0.82523,0.28378,0.68646,0.40155,0.25147,0.48368,0.91062,0.78511,0.84322,52.35294,0.03095,0.02248,0.00847
101,0.96315,0.82570,0.28442,0.68679,0.40225,0.25184,0.48412,0.91071,0.78533,0.84338,53.52941,0.03089,0.02249,0.00841
102,0.96321,0.82616,0.28506,0.68714,0.40295,0.25215,0.48437,0.91077,0.78558,0.84356,53.92157,0.03060,0.02226,0.00834
103,0.96326,0.82660,0.28566,0.68743,0.40360,0.25254,0.48470,0.91085,0.78587,0.84376,54.50980,0.03066,0.02238,0.00828
104,0.96331,0.82706,0.28628,0.68771,0.40427,0.25307,0.48548,0.91100,0.78612,0.84397,55.49020,0.03066,0.02244,0.00822
105,0.96336,0.82754,0.28693,0.68800,0.40497,0.25337,0.48597,0.91109,0.78624,0.84408,54.70588,0.03047,0.02232,0.00815
106,0.96342,0.82798,0.28755,0.68832,0.40564,0.25367,0.48628,0.91116,0.78645,0.84423,54.11765,0.03039,0.02230,0.00809
107,0.96347,0.82844,0.28817,0.68859,0.40631,0.25410,0.48685,0.91128,0.78668,0.84441,53.72549,0.03034,0.02231,0.00803
108,0.96351,0.82886,0.28876,0.68883,0.40693,0.25445,0.48723,0.91136,0.78691,0.84457,53.92157,0.03016,0.02219,0.00797
109,0.96356,0.82930,0.28935,0.68906,0.40756,0.25473,0.48761,0.91143,0.78707,0.84470,53.52941,0.03005,0.02213,0.00792
110,0.96361,0.82973,0.28993,0.68930,0.40818,0.25510,0.48814,0.91154,0.78725,0.84484,53.72549,0.03002,0.02216,0.00786
111,0.96365,0.83016,0.29051,0.68950,0.40878,0.25549,0.48867,0.91164,0.78745,0.84501,54.11765,0.02987,0.02207,0.00780
112,0.96369,0.83059,0.29109,0.68969,0.40939,0.25583,0.48928,0.91175,0.78756,0.84512,55.49020,0.02987,0.02212,0.00775
113,0.96373,0.83099,0.29165,0.68995,0.40999,0.25616,0.48962,0.91182,0.78778,0.84528,56.47059,0.02968,0.02198,0.00770
114,0.96378,0.83136,0.29219,0.69024,0.41058,0.25665,0.49029,0.91195,0.78803,0.84548,54.90196,0.02959,0.02195,0.00764
115,0.96383,0.83176,0.29276,0.69050,0.41119,0.25699,0.49078,0.91205,0.78820,0.84561,54.50980,0.02954,0.02195,0.00759
116,0.96387,0.83214,0.29330,0.69073,0.41175,0.25726,0.49118,0.91212,0.78832,0.84572,54.50980,0.02944,0.02190,0.00754
117,0.96392,0.83253,0.29386,0.69101,0.41236,0.25762,0.49166,0.91222,0.78852,0.84587,53.72549,0.02934,0.02185,0.00749
118,0.96397,0.83289,0.29440,0.69133,0.41294,0.25797,0.49197,0.91229,0.78877,0.84605,54.90196,0.02928,0.02184,0.00744
119,0.96402,0.83323,0.29492,0.69169,0.41353,0.25841,0.49251,0.91240,0.78903,0.84624,53.92157,0.02920,0.02181,0.00739
120,0.96408,0.83358,0.29546,0.69202,0.41411,0.25882,0.49304,0.91251,0.78925,0.84642,53.92157,0.02902,0.02168,0.00734
121,0.96413,0.83390,0.29596,0.69234,0.41466,0.25924,0.49356,0.91262,0.78949,0.84660,56.27451,0.02919,0.02189,0.00730
122,0.96417,0.83423,0.29646,0.69263,0.41521,0.25955,0.49400,0.91270,0.78964,0.84672,55.29412,0.02896,0.02171,0.00725
123,0.96422,0.83455,0.29696,0.69294,0.41575,0.25990,0.49443,0.91279,0.78984,0.84688,54.70588,0.02891,0.02170,0.00721
124,0.96427,0.83487,0.29745,0.69323,0.41628,0.26022,0.49478,0.91286,0.79005,0.84703,55.29412,0.02887,0.02171,0.00716
125,0.96431,0.83520,0.29794,0.69350,0.41681,0.26057,0.49519,0.91295,0.79025,0.84718,55.68627,0.02879,0.02167,0.00712
126,0.96436,0.83551,0.29842,0.69378,0.41733,0.26093,0.49568,0.91304,0.79044,0.84733,56.07843,0.02881,0.02174,0.00707
127,0.96440,0.83579,0.29887,0.69410,0.41782,0.26128,0.49616,0.91314,0.79061,0.84747,55.49020,0.02866,0.02163,0.00703
128,0.96445,0.83606,0.29930,0.69441,0.41831,0.26167,0.49655,0.91323,0.79087,0.84766,56.07843,0.02859,0.02160,0.00699
129,0.96450,0.83633,0.29975,0.69474,0.41880,0.26202,0.49680,0.91329,0.79114,0.84784,55.29412,0.02848,0.02153,0.00695
130,0.96455,0.83660,0.30019,0.69506,0.41929,0.26237,0.49711,0.91336,0.79139,0.84801,55.49020,0.02845,0.02154,0.00691
131,0.96459,0.83687,0.30062,0.69535,0.41977,0.26279,0.49756,0.91346,0.79165,0.84820,54.50980,0.02834,0.02147,0.00686
132,0.96464,0.83714,0.30108,0.69571,0.42027,0.26302,0.49765,0.91350,0.79186,0.84834,54.90196,0.02828,0.02145,0.00682
133,0.96469,0.83737,0.30149,0.69607,0.42074,0.26331,0.49767,0.91353,0.79216,0.84853,56.07843,0.02829,0.02151,0.00678
134,0.96474,0.83761,0.30190,0.69641,0.42121,0.26362,0.49790,0.91359,0.79240,0.84869,56.86275,0.02819,0.02144,0.00675
135,0.96478,0.83789,0.30235,0.69671,0.42170,0.26385,0.49812,0.91364,0.79255,0.84880,55.49020,0.02800,0.02129,0.00671
136,0.96483,0.83815,0.30279,0.69702,0.42218,0.26419,0.49855,0.91372,0.79273,0.84894,55.49020,0.02808,0.02141,0.00667
137,0.96487,0.83838,0.30316,0.69728,0.42259,0.26450,0.49870,0.91377,0.79300,0.84912,56.47059,0.02808,0.02145,0.00663
138,0.96491,0.83859,0.30354,0.69762,0.42302,0.26480,0.49884,0.91382,0.79327,0.84929,55.88235,0.02791,0.02131,0.00659
139,0.96495,0.83886,0.30396,0.69787,0.42348,0.26511,0.49926,0.91390,0.79342,0.84941,56.66667,0.02797,0.02141,0.00656
140,0.96500,0.83910,0.30437,0.69816,0.42392,0.26544,0.49953,0.91397,0.79365,0.84957,57.25490,0.02785,0.02133,0.00652
141,0.96504,0.83928,0.30472,0.69852,0.42433,0.26579,0.49973,0.91403,0.79395,0.84977,55.88235,0.02774,0.02125,0.00649
142,0.96509,0.83951,0.30510,0.69882,0.42476,0.26613,0.50007,0.91410,0.79417,0.84992,56.07843,0.02779,0.02134,0.00645
143,0.96513,0.83971,0.30548,0.69916,0.42518,0.26635,0.50013,0.91413,0.79436,0.85005,55.49020,0.02757,0.02116,0.00642
144,0.96518,0.83993,0.30586,0.69947,0.42561,0.26673,0.50039,0.91420,0.79466,0.85025,57.45098,0.02763,0.02125,0.00638
145,0.96522,0.84016,0.30624,0.69973,0.42603,0.26707,0.50065,0.91427,0.79491,0.85042,56.86275,0.02750,0.02115,0.00635
146,0.96526,0.84038,0.30663,0.70004,0.42646,0.26747,0.50097,0.91435,0.79520,0.85062,57.64706,0.02740,0.02109,0.00632
147,0.96530,0.84059,0.30700,0.70035,0.42687,0.26778,0.50102,0.91439,0.79550,0.85081,56.47059,0.02750,0.02122,0.00628
148,0.96534,0.84081,0.30738,0.70064,0.42730,0.26816,0.50133,0.91446,0.79577,0.85099,57.25490,0.02742,0.02117,0.00625
149,0.96538,0.84101,0.30772,0.70089,0.42768,0.26840,0.50158,0.91451,0.79592,0.85110,56.47059,0.02744,0.02122,0.00622
150,0.96543,0.84119,0.30807,0.70124,0.42808,0.26872,0.50175,0.91457,0.79618,0.85128,57.25490,0.02740,0.02121,0.00619
151,0.96547,0.84137,0.30841,0.70157,0.42846,0.26902,0.50193,0.91462,0.79642,0.85143,58.03922,0.02722,0.02107,0.00615
152,0.96552,0.84155,0.30876,0.70193,0.42887,0.26944,0.50229,0.91470,0.79671,0.85164,57.25490,0.02726,0.02114,0.00612
153,0.96555,0.84174,0.30909,0.70218,0.42924,0.26965,0.50240,0.91474,0.79688,0.85175,56.07843,0.02723,0.02113,0.00609
154,0.96559,0.84194,0.30944,0.70246,0.42962,0.26997,0.50256,0.91479,0.79714,0.85192,56.86275,0.02719,0.02112,0.00606
155,0.96564,0.84209,0.30975,0.70279,0.42998,0.27025,0.50273,0.91483,0.79736,0.85207,57.45098,0.02701,0.02097,0.00603
156,0.96568,0.84229,0.31011,0.70308,0.43039,0.27053,0.50289,0.91488,0.79758,0.85222,56.66667,0.02713,0.02113,0.00600
157,0.96571,0.84250,0.31046,0.70334,0.43078,0.27078,0.50305,0.91493,0.79778,0.85235,58.82353,0.02695,0.02098,0.00597
158,0.96575,0.84270,0.31082,0.70362,0.43118,0.27108,0.50321,0.91498,0.79802,0.85251,56.66667,0.02695,0.02100,0.00594
159,0.96579,0.84285,0.31112,0.70394,0.43152,0.27145,0.50331,0.91502,0.79835,0.85271,57.25490,0.02708,0.02117,0.00592
160,0.96584,0.84300,0.31143,0.70426,0.43188,0.27166,0.50335,0.91505,0.79855,0.85284,55.68627,0.02691,0.02102,0.00589
161,0.96587,0.84323,0.31181,0.70450,0.43228,0.27199,0.50374,0.91513,0.79873,0.85298,57.05882,0.02685,0.02099,0.00586
162,0.96591,0.84341,0.31214,0.70478,0.43266,0.27227,0.50400,0.91519,0.79891,0.85310,57.45098,0.02684,0.02101,0.00583
163,0.96595,0.84359,0.31249,0.70507,0.43305,0.27257,0.50409,0.91523,0.79918,0.85328,57.64706,0.02674,0.02094,0.00580
164,0.96599,0.84376,0.31279,0.70533,0.43339,0.27287,0.50430,0.91528,0.79940,0.85343,58.82353,0.02680,0.02102,0.00578
165,0.96603,0.84392,0.31310,0.70562,0.43374,0.27318,0.50444,0.91533,0.79966,0.85359,57.64706,0.02661,0.02086,0.00575
166,0.96606,0.84409,0.31341,0.70590,0.43409,0.27347,0.50464,0.91538,0.79987,0.85374,58.03922,0.02667,0.02094,0.00573
167,0.96610,0.84424,0.31371,0.70618,0.43443,0.27379,0.50478,0.91543,0.80014,0.85391,57.05882,0.02661,0.02091,0.00570
168,0.96614,0.84441,0.31402,0.70646,0.43478,0.27410,0.50498,0.91548,0.80037,0.85406,58.43137,0.02650,0.02082,0.00568
169,0.96617,0.84457,0.31432,0.70672,0.43512,0.27447,0.50528,0.91555,0.80062,0.85424,57.25490,0.02654,0.02089,0.00565
170,0.96621,0.84472,0.31462,0.70702,0.43546,0.27477,0.50536,0.91559,0.80088,0.85440,57.84314,0.02647,0.02084,0.00563
171,0.96625,0.84482,0.31486,0.70734,0.43575,0.27503,0.50539,0.91562,0.80114,0.85456,57.25490,0.02654,0.02093,0.00560
172,0.96629,0.84497,0.31516,0.70763,0.43610,0.27537,0.50558,0.91567,0.80140,0.85474,58.43137,0.02636,0.02078,0.00558
173,0.96633,0.84512,0.31545,0.70789,0.43642,0.27572,0.50581,0.91573,0.80166,0.85491,57.84314,0.02634,0.02079,0.00556
174,0.96636,0.84527,0.31572,0.70813,0.43673,0.27605,0.50611,0.91580,0.80187,0.85506,59.21569,0.02635,0.02082,0.00553
175,0.96640,0.84539,0.31599,0.70846,0.43705,0.27642,0.50623,0.91585,0.80219,0.85526,58.23529,0.02629,0.02078,0.00551
176,0.96644,0.84550,0.31623,0.70874,0.43733,0.27669,0.50636,0.91589,0.80240,0.85540,57.25490,0.02624,0.02076,0.00549
177,0.96647,0.84565,0.31652,0.70899,0.43766,0.27702,0.50659,0.91595,0.80264,0.85556,57.64706,0.02624,0.02077,0.00546
178,0.96650,0.84578,0.31678,0.70926,0.43795,0.27728,0.50676,0.91599,0.80282,0.85568,57.05882,0.02608,0.02064,0.00544
179,0.96654,0.84593,0.31707,0.70949,0.43827,0.27756,0.50693,0.91604,0.80304,0.85582,58.43137,0.02604,0.02062,0.00542
180,0.96657,0.84608,0.31735,0.70975,0.43859,0.27777,0.50690,0.91606,0.80326,0.85596,57.64706,0.02605,0.02065,0.00540
181,0.96661,0.84620,0.31760,0.71003,0.43889,0.27805,0.50686,0.91608,0.80355,0.85613,58.23529,0.02613,0.02075,0.00538
182,0.96664,0.84634,0.31787,0.71027,0.43919,0.27833,0.50708,0.91613,0.80373,0.85626,57.25490,0.02601,0.02065,0.00536
183,0.96667,0.84646,0.31813,0.71054,0.43948,0.27869,0.50724,0.91618,0.80402,0.85644,57.64706,0.02610,0.02077,0.00533
184,0.96670,0.84659,0.31838,0.71075,0.43977,0.27891,0.50726,0.91620,0.80423,0.85657,58.03922,0.02599,0.02068,0.00531
185,0.96673,0.84674,0.31866,0.71099,0.44008,0.27920,0.50737,0.91624,0.80447,0.85673,58.23529,0.02598,0.02068,0.00529
186,0.96677,0.84684,0.31888,0.71127,0.44034,0.27940,0.50733,0.91626,0.80468,0.85685,58.03922,0.02583,0.02055,0.00527
187,0.96680,0.84695,0.31911,0.71152,0.44061,0.27975,0.50749,0.91631,0.80496,0.85703,57.05882,0.02601,0.02076,0.00525
188,0.96683,0.84707,0.31935,0.71176,0.44089,0.28002,0.50765,0.91635,0.80515,0.85716,57.45098,0.02589,0.02065,0.00523
189,0.96687,0.84719,0.31961,0.71201,0.44118,0.28030,0.50776,0.91639,0.80539,0.85731,59.01961,0.02587,0.02065,0.00521
190,0.96689,0.84732,0.31986,0.71222,0.44146,0.28054,0.50787,0.91643,0.80557,0.85743,57.64706,0.02581,0.02061,0.00519
191,0.96693,0.84745,0.32012,0.71247,0.44176,0.28081,0.50793,0.91646,0.80581,0.85758,57.84314,0.02571,0.02054,0.00518
