epoch,pr0,rc0,pr1,rc1,f1,pr0_graph,rc0_graph,pr1_graph,rc1_graph,f1_graph,success_rate,total_loss,loss_n,reg_loss
67,0.96217,0.80788,0.26474,0.68532,0.38194,0.28670,0.56880,0.92457,0.78880,0.85131,54.31373,0.03531,0.02352,0.01179
68,0.96228,0.80850,0.26556,0.68604,0.38291,0.28700,0.56848,0.92456,0.78923,0.85155,53.33333,0.03510,0.02343,0.01167
69,0.96239,0.80911,0.26637,0.68672,0.38386,0.28734,0.56818,0.92455,0.78969,0.85181,53.13725,0.03502,0.02346,0.01156
70,0.96250,0.80971,0.26719,0.68747,0.38483,0.28770,0.56774,0.92452,0.79021,0.85211,54.70588,0.03472,0.02328,0.01144
71,0.96260,0.81028,0.26795,0.68809,0.38571,0.28801,0.56733,0.92450,0.79068,0.85237,54.31373,0.03455,0.02321,0.01133
72,0.96270,0.81086,0.26874,0.68873,0.38662,0.28836,0.56705,0.92449,0.79114,0.85263,55.88235,0.03448,0.02326,0.01122
73,0.96279,0.81142,0.26947,0.68931,0.38748,0.28864,0.56652,0.92445,0.79163,0.85290,53.13725,0.03430,0.02318,0.01112
74,0.96289,0.81198,0.27023,0.68994,0.38836,0.28891,0.56588,0.92439,0.79213,0.85317,54.11765,0.03406,0.02305,0.01101
75,0.96299,0.81253,0.27099,0.69058,0.38925,0.28926,0.56539,0.92436,0.79267,0.85346,54.11765,0.03396,0.02305,0.01091
76,0.96308,0.81307,0.27173,0.69117,0.39010,0.28958,0.56478,0.92431,0.79320,0.85375,53.92157,0.03388,0.02307,0.01081
77,0.96317,0.81360,0.27246,0.69175,0.39094,0.28981,0.56394,0.92422,0.79374,0.85403,53.92157,0.03373,0.02302,0.01071
78,0.96327,0.81410,0.27315,0.69234,0.39175,0.29013,0.56313,0.92414,0.79436,0.85435,55.29412,0.03355,0.02294,0.01061
79,0.96335,0.81458,0.27382,0.69290,0.39253,0.29030,0.56210,0.92403,0.79491,0.85462,54.11765,0.03342,0.02290,0.01051
80,0.96343,0.81509,0.27452,0.69342,0.39333,0.29052,0.56121,0.92393,0.79544,0.85489,54.70588,0.03315,0.02273,0.01042
81,0.96351,0.81561,0.27522,0.69392,0.39413,0.29067,0.56023,0.92382,0.79595,0.85513,54.31373,0.03313,0.02281,0.01032
82,0.96360,0.81614,0.27594,0.69446,0.39496,0.29083,0.55927,0.92371,0.79646,0.85538,53.33333,0.03298,0.02275,0.01023
83,0.96368,0.81665,0.27664,0.69495,0.39575,0.29098,0.55823,0.92359,0.79699,0.85563,54.50980,0.03287,0.02273,0.01014
84,0.96376,0.81714,0.27732,0.69546,0.39653,0.29122,0.55731,0.92349,0.79756,0.85592,55.09804,0.03271,0.02266,0.01005
85,0.96383,0.81767,0.27803,0.69592,0.39732,0.29143,0.55642,0.92340,0.79808,0.85618,55.09804,0.03252,0.02256,0.00996
86,0.96390,0.81817,0.27870,0.69632,0.39808,0.29162,0.55566,0.92332,0.79854,0.85641,54.11765,0.03251,0.02264,0.00987
87,0.96398,0.81864,0.27935,0.69679,0.39882,0.29186,0.55503,0.92326,0.79901,0.85665,53.92157,0.03238,0.02260,0.00978
88,0.96404,0.81915,0.28002,0.69716,0.39956,0.29204,0.55420,0.92317,0.79948,0.85688,53.92157,0.03224,0.02255,0.00970
89,0.96410,0.81964,0.28066,0.69750,0.40027,0.29235,0.55359,0.92312,0.80000,0.85716,53.72549,0.03215,0.02253,0.00962
90,0.96417,0.82011,0.28130,0.69791,0.40098,0.29261,0.55289,0.92305,0.80050,0.85742,53.92157,0.03197,0.02244,0.00953
91,0.96423,0.82057,0.28193,0.69832,0.40170,0.29293,0.55221,0.92299,0.80105,0.85771,54.50980,0.03193,0.02247,0.00945
92,0.96430,0.82105,0.28258,0.69871,0.40242,0.29317,0.55155,0.92293,0.80152,0.85795,53.92157,0.03174,0.02237,0.00937
93,0.96436,0.82153,0.28323,0.69907,0.40314,0.29354,0.55110,0.92290,0.80203,0.85823,55.09804,0.03174,0.02245,0.00929
94,0.96443,0.82199,0.28388,0.69947,0.40386,0.29379,0.55046,0.92284,0.80250,0.85848,53.33333,0.03156,0.02234,0.00922
95,0.96449,0.82246,0.28452,0.69987,0.40457,0.29407,0.54993,0.92280,0.80296,0.85872,53.92157,0.03146,0.02233,0.00914
96,0.96456,0.82291,0.28515,0.70026,0.40527,0.29439,0.54941,0.92276,0.80344,0.85898,54.11765,0.03137,0.02231,0.00906
97,0.96462,0.82335,0.28577,0.70067,0.40598,0.29462,0.54871,0.92269,0.80391,0.85922,54.31373,0.03120,0.02221,0.00899
98,0.96468,0.82379,0.28639,0.70103,0.40666,0.29480,0.54803,0.92262,0.80433,0.85942,52.74510,0.03114,0.02222,0.00892
99,0.96475,0.82424,0.28703,0.70145,0.40737,0.29502,0.54745,0.92256,0.80474,0.85963,53.72549,0.03095,0.02210,0.00885
100,0.96481,0.82467,0.28763,0.70182,0.40804,0.29533,0.54698,0.92253,0.80520,0.85988,54.31373,0.03089,0.02211,0.00877
101,0.96487,0.82509,0.28823,0.70218,0.40870,0.29562,0.54652,0.92249,0.80563,0.86011,55.09804,0.03076,0.02206,0.00871
102,0.96493,0.82550,0.28882,0.70253,0.40935,0.29583,0.54597,0.92244,0.80603,0.86032,53.72549,0.03066,0.02203,0.00864
103,0.96498,0.82591,0.28940,0.70288,0.41000,0.29600,0.54526,0.92237,0.80643,0.86051,54.31373,0.03061,0.02204,0.00857
104,0.96504,0.82633,0.28999,0.70323,0.41064,0.29622,0.54464,0.92231,0.80685,0.86073,54.31373,0.03046,0.02195,0.00850
105,0.96509,0.82674,0.29056,0.70355,0.41128,0.29646,0.54422,0.92227,0.80723,0.86093,54.70588,0.03028,0.02184,0.00844
106,0.96514,0.82715,0.29114,0.70383,0.41190,0.29665,0.54372,0.92223,0.80758,0.86111,55.09804,0.03039,0.02201,0.00837
107,0.96520,0.82755,0.29171,0.70417,0.41254,0.29686,0.54322,0.92218,0.80795,0.86129,53.72549,0.03015,0.02184,0.00831
108,0.96525,0.82794,0.29228,0.70450,0.41315,0.29709,0.54256,0.92212,0.80839,0.86152,55.09804,0.03013,0.02188,0.00825
109,0.96530,0.82833,0.29283,0.70477,0.41375,0.29723,0.54183,0.92204,0.80878,0.86170,54.31373,0.03001,0.02182,0.00818
110,0.96535,0.82874,0.29341,0.70507,0.41439,0.29738,0.54128,0.92198,0.80911,0.86186,55.09804,0.02989,0.02176,0.00812
111,0.96540,0.82915,0.29399,0.70537,0.41501,0.29754,0.54083,0.92193,0.80942,0.86202,54.11765,0.02988,0.02182,0.00806
112,0.96545,0.82955,0.29455,0.70564,0.41562,0.29763,0.54013,0.92185,0.80974,0.86217,53.92157,0.02972,0.02172,0.00800
113,0.96550,0.82993,0.29511,0.70597,0.41624,0.29779,0.53969,0.92181,0.81004,0.86232,55.49020,0.02955,0.02161,0.00794
114,0.96555,0.83031,0.29565,0.70624,0.41682,0.29791,0.53910,0.92175,0.81036,0.86247,53.72549,0.02968,0.02179,0.00789
115,0.96559,0.83068,0.29618,0.70650,0.41739,0.29795,0.53835,0.92166,0.81066,0.86260,54.70588,0.02949,0.02166,0.00783
116,0.96564,0.83103,0.29671,0.70681,0.41796,0.29806,0.53762,0.92157,0.81102,0.86277,53.72549,0.02930,0.02153,0.00777
117,0.96568,0.83142,0.29725,0.70703,0.41854,0.29821,0.53722,0.92154,0.81129,0.86291,54.90196,0.02935,0.02163,0.00772
118,0.96572,0.83179,0.29778,0.70728,0.41911,0.29827,0.53651,0.92145,0.81159,0.86304,55.29412,0.02937,0.02171,0.00766
119,0.96576,0.83216,0.29831,0.70750,0.41967,0.29829,0.53573,0.92136,0.81188,0.86316,54.70588,0.02917,0.02156,0.00761
120,0.96581,0.83252,0.29883,0.70778,0.42024,0.29839,0.53528,0.92131,0.81213,0.86328,55.49020,0.02910,0.02154,0.00755
121,0.96586,0.83283,0.29931,0.70807,0.42076,0.29849,0.53476,0.92125,0.81240,0.86341,55.68627,0.02901,0.02151,0.00750
122,0.96590,0.83317,0.29981,0.70832,0.42130,0.29858,0.53409,0.92117,0.81272,0.86355,55.68627,0.02894,0.02149,0.00745
123,0.96594,0.83352,0.30031,0.70856,0.42184,0.29858,0.53335,0.92108,0.81298,0.86366,55.49020,0.02882,0.02143,0.00740
124,0.96598,0.83384,0.30079,0.70879,0.42235,0.29859,0.53263,0.92099,0.81324,0.86377,52.74510,0.02878,0.02143,0.00735
125,0.96602,0.83414,0.30124,0.70903,0.42283,0.29871,0.53215,0.92094,0.81351,0.86390,55.29412,0.02870,0.02140,0.00730
126,0.96606,0.83446,0.30173,0.70931,0.42337,0.29870,0.53145,0.92085,0.81375,0.86400,55.29412,0.02872,0.02147,0.00725
127,0.96610,0.83479,0.30223,0.70956,0.42390,0.29869,0.53068,0.92076,0.81401,0.86410,54.11765,0.02866,0.02146,0.00720
128,0.96614,0.83511,0.30270,0.70977,0.42440,0.29871,0.53008,0.92069,0.81424,0.86420,54.50980,0.02857,0.02142,0.00715
129,0.96618,0.83541,0.30316,0.71006,0.42492,0.29883,0.52955,0.92063,0.81453,0.86434,55.68627,0.02842,0.02132,0.00710
130,0.96623,0.83569,0.30361,0.71037,0.42541,0.29889,0.52897,0.92056,0.81478,0.86445,55.29412,0.02839,0.02133,0.00706
131,0.96627,0.83600,0.30408,0.71061,0.42591,0.29897,0.52832,0.92049,0.81509,0.86459,55.68627,0.02830,0.02129,0.00701
132,0.96630,0.83630,0.30453,0.71080,0.42638,0.29907,0.52768,0.92042,0.81540,0.86473,56.47059,0.02826,0.02130,0.00697
133,0.96634,0.83660,0.30497,0.71099,0.42685,0.29913,0.52704,0.92034,0.81568,0.86485,54.50980,0.02818,0.02126,0.00692
134,0.96637,0.83688,0.30540,0.71124,0.42732,0.29910,0.52621,0.92024,0.81594,0.86495,54.31373,0.02818,0.02130,0.00688
135,0.96641,0.83716,0.30584,0.71149,0.42779,0.29911,0.52560,0.92016,0.81616,0.86505,55.68627,0.02799,0.02115,0.00684
136,0.96645,0.83747,0.30629,0.71166,0.42827,0.29917,0.52507,0.92010,0.81639,0.86515,55.49020,0.02804,0.02124,0.00679
137,0.96648,0.83779,0.30677,0.71185,0.42877,0.29919,0.52461,0.92005,0.81657,0.86523,55.88235,0.02792,0.02116,0.00675
138,0.96651,0.83807,0.30720,0.71206,0.42922,0.29930,0.52416,0.92000,0.81683,0.86535,56.66667,0.02788,0.02117,0.00671
139,0.96655,0.83835,0.30763,0.71227,0.42969,0.29936,0.52365,0.91994,0.81706,0.86545,54.31373,0.02776,0.02109,0.00667
140,0.96659,0.83863,0.30807,0.71250,0.43016,0.29942,0.52308,0.91988,0.81731,0.86556,55.09804,0.02776,0.02113,0.00663
141,0.96662,0.83892,0.30851,0.71272,0.43063,0.29950,0.52252,0.91981,0.81757,0.86569,54.90196,0.02760,0.02101,0.00659
142,0.96666,0.83917,0.30891,0.71297,0.43106,0.29963,0.52183,0.91974,0.81793,0.86585,56.47059,0.02755,0.02100,0.00655
143,0.96670,0.83941,0.30932,0.71324,0.43151,0.29972,0.52128,0.91968,0.81819,0.86597,56.66667,0.02757,0.02105,0.00651
144,0.96673,0.83969,0.30974,0.71342,0.43195,0.29987,0.52088,0.91964,0.81847,0.86611,55.68627,0.02752,0.02104,0.00648
145,0.96676,0.83997,0.31016,0.71358,0.43239,0.30002,0.52047,0.91960,0.81874,0.86624,56.86275,0.02746,0.02102,0.00644
146,0.96679,0.84023,0.31058,0.71379,0.43283,0.30013,0.52001,0.91955,0.81899,0.86636,55.88235,0.02736,0.02096,0.00640
147,0.96683,0.84047,0.31097,0.71404,0.43326,0.30028,0.51962,0.91952,0.81925,0.86650,57.45098,0.02727,0.02090,0.00637
148,0.96687,0.84072,0.31137,0.71430,0.43370,0.30037,0.51898,0.91945,0.81956,0.86664,55.88235,0.02721,0.02088,0.00633
149,0.96691,0.84095,0.31177,0.71456,0.43413,0.30046,0.51860,0.91941,0.81977,0.86673,55.88235,0.02726,0.02097,0.00630
150,0.96694,0.84120,0.31216,0.71477,0.43455,0.30069,0.51835,0.91939,0.82005,0.86688,56.07843,0.02716,0.02090,0.00626
151,0.96698,0.84143,0.31256,0.71504,0.43498,0.30096,0.51811,0.91938,0.82036,0.86706,57.64706,0.02703,0.02080,0.00622
152,0.96702,0.84164,0.31291,0.71529,0.43537,0.30110,0.51774,0.91935,0.82061,0.86718,56.66667,0.02705,0.02086,0.00619
153,0.96705,0.84186,0.31329,0.71555,0.43578,0.30129,0.51738,0.91932,0.82090,0.86732,57.64706,0.02699,0.02083,0.00616
154,0.96709,0.84208,0.31367,0.71581,0.43620,0.30143,0.51696,0.91928,0.82116,0.86746,56.66667,0.02688,0.02075,0.00613
155,0.96713,0.84230,0.31404,0.71604,0.43660,0.30158,0.51655,0.91924,0.82143,0.86759,57.05882,0.02690,0.02081,0.00609
156,0.96716,0.84252,0.31441,0.71629,0.43700,0.30173,0.51620,0.91921,0.82167,0.86771,56.86275,0.02679,0.02073,0.00606
157,0.96719,0.84272,0.31475,0.71650,0.43737,0.30188,0.51568,0.91916,0.82198,0.86786,56.27451,0.02685,0.02082,0.00603
158,0.96723,0.84292,0.31509,0.71672,0.43774,0.30196,0.51511,0.91909,0.82225,0.86798,56.07843,0.02669,0.02069,0.00600
159,0.96726,0.84311,0.31542,0.71695,0.43810,0.30220,0.51478,0.91907,0.82256,0.86814,56.86275,0.02673,0.02076,0.00597
160,0.96729,0.84329,0.31574,0.71720,0.43845,0.30231,0.51433,0.91903,0.82281,0.86826,56.07843,0.02662,0.02068,0.00594
161,0.96733,0.84345,0.31604,0.71745,0.43880,0.30244,0.51395,0.91899,0.82305,0.86838,57.45098,0.02654,0.02063,0.00591
162,0.96736,0.84364,0.31637,0.71766,0.43915,0.30248,0.51340,0.91892,0.82327,0.86847,54.90196,0.02661,0.02073,0.00588
163,0.96739,0.84382,0.31668,0.71792,0.43950,0.30259,0.51303,0.91889,0.82349,0.86858,57.25490,0.02640,0.02054,0.00585
164,0.96742,0.84402,0.31702,0.71812,0.43986,0.30273,0.51261,0.91885,0.82376,0.86871,57.25490,0.02651,0.02068,0.00582
165,0.96745,0.84422,0.31736,0.71832,0.44023,0.30278,0.51208,0.91879,0.82398,0.86881,55.29412,0.02640,0.02060,0.00580
166,0.96749,0.84439,0.31766,0.71854,0.44056,0.30286,0.51155,0.91873,0.82423,0.86892,56.47059,0.02641,0.02064,0.00577
167,0.96752,0.84456,0.31796,0.71875,0.44089,0.30301,0.51114,0.91869,0.82449,0.86905,57.45098,0.02633,0.02059,0.00574
168,0.96754,0.84477,0.31830,0.71891,0.44124,0.30310,0.51074,0.91865,0.82471,0.86915,56.86275,0.02640,0.02068,0.00571
169,0.96757,0.84494,0.31861,0.71914,0.44159,0.30321,0.51035,0.91861,0.82493,0.86925,56.66667,0.02622,0.02053,0.00569
170,0.96760,0.84511,0.31890,0.71935,0.44191,0.30327,0.50973,0.91854,0.82519,0.86937,56.27451,0.02624,0.02058,0.00566
171,0.96763,0.84528,0.31921,0.71955,0.44224,0.30338,0.50929,0.91849,0.82543,0.86948,55.49020,0.02621,0.02058,0.00564
172,0.96766,0.84548,0.31955,0.71975,0.44260,0.30346,0.50880,0.91844,0.82567,0.86959,56.66667,0.02603,0.02042,0.00561
173,0.96769,0.84566,0.31986,0.71995,0.44294,0.30357,0.50842,0.91840,0.82589,0.86969,57.05882,0.02603,0.02044,0.00559
174,0.96772,0.84587,0.32020,0.72012,0.44330,0.30367,0.50805,0.91836,0.82609,0.86979,57.05882,0.02598,0.02042,0.00556
175,0.96774,0.84604,0.32050,0.72030,0.44362,0.30381,0.50768,0.91833,0.82634,0.86991,57.25490,0.02598,0.02044,0.00554
176,0.96777,0.84623,0.32082,0.72047,0.44396,0.30392,0.50726,0.91829,0.82657,0.87002,56.86275,0.02590,0.02038,0.00552
177,0.96780,0.84641,0.32113,0.72065,0.44428,0.30401,0.50691,0.91825,0.82677,0.87011,57.05882,0.02586,0.02037,0.00549
178,0.96782,0.84658,0.32143,0.72083,0.44461,0.30413,0.50655,0.91821,0.82698,0.87021,57.45098,0.02584,0.02037,0.00547
179,0.96786,0.84674,0.32173,0.72106,0.44494,0.30426,0.50615,0.91818,0.82723,0.87033,57.64706,0.02580,0.02036,0.00545
180,0.96788,0.84690,0.32201,0.72125,0.44525,0.30437,0.50575,0.91813,0.82746,0.87044,56.86275,0.02574,0.02032,0.00542
181,0.96791,0.84708,0.32231,0.72140,0.44556,0.30445,0.50540,0.91810,0.82764,0.87053,55.68627,0.02576,0.02036,0.00540
182,0.96793,0.84722,0.32257,0.72160,0.44584,0.30461,0.50501,0.91806,0.82790,0.87066,56.47059,0.02561,0.02022,0.00538
183,0.96796,0.84737,0.32285,0.72181,0.44615,0.30477,0.50473,0.91804,0.82813,0.87077,56.07843,0.02560,0.02024,0.00536
184,0.96799,0.84755,0.32316,0.72198,0.44648,0.30488,0.50434,0.91800,0.82835,0.87087,57.64706,0.02542,0.02008,0.00534
185,0.96801,0.84771,0.32344,0.72214,0.44677,0.30507,0.50422,0.91800,0.82855,0.87098,57.45098,0.02569,0.02037,0.00532
186,0.96804,0.84786,0.32371,0.72235,0.44707,0.30521,0.50394,0.91798,0.82875,0.87108,56.27451,0.02560,0.02030,0.00530
187,0.96807,0.84799,0.32396,0.72253,0.44735,0.30534,0.50362,0.91795,0.82896,0.87119,56.27451,0.02571,0.02043,0.00528
188,0.96809,0.84814,0.32422,0.72273,0.44764,0.30550,0.50335,0.91793,0.82919,0.87130,56.86275,0.02547,0.02022,0.00526
189,0.96812,0.84826,0.32446,0.72294,0.44791,0.30563,0.50308,0.91791,0.82938,0.87140,57.64706,0.02543,0.02020,0.00524
190,0.96815,0.84838,0.32469,0.72313,0.44815,0.30576,0.50282,0.91788,0.82958,0.87150,58.03922,0.02546,0.02025,0.00522
191,0.96817,0.84848,0.32491,0.72334,0.44840,0.30583,0.50241,0.91784,0.82977,0.87158,55.29412,0.02537,0.02018,0.00520
