epoch,pr0,rc0,pr1,rc1,f1,pr0_graph,rc0_graph,pr1_graph,rc1_graph,f1_graph,success_rate,total_loss,loss_n,reg_loss
184,0.96821,0.83222,0.30461,0.72899,0.42967,0.28872,0.46203,0.91179,0.83009,0.86902,55.29412,0.02500,0.02042,0.00457
185,0.96824,0.83240,0.30489,0.72920,0.42999,0.28894,0.46208,0.91181,0.83025,0.86912,56.27451,0.02501,0.02045,0.00456
186,0.96828,0.83253,0.30513,0.72946,0.43028,0.28924,0.46208,0.91184,0.83050,0.86927,57.25490,0.02500,0.02045,0.00454
187,0.96830,0.83271,0.30541,0.72964,0.43059,0.28954,0.46223,0.91188,0.83069,0.86939,56.07843,0.02500,0.02047,0.00453
188,0.96833,0.83289,0.30569,0.72982,0.43089,0.28976,0.46228,0.91190,0.83085,0.86949,55.88235,0.02488,0.02036,0.00451
189,0.96835,0.83309,0.30598,0.72996,0.43120,0.29002,0.46238,0.91193,0.83103,0.86960,57.05882,0.02478,0.02028,0.00450
190,0.96838,0.83323,0.30623,0.73018,0.43149,0.29023,0.46253,0.91197,0.83114,0.86968,56.86275,0.02486,0.02038,0.00448
191,0.96841,0.83340,0.30649,0.73035,0.43178,0.29049,0.46258,0.91199,0.83134,0.86980,55.49020,0.02468,0.02021,0.00447
192,0.96844,0.83358,0.30677,0.73053,0.43209,0.29075,0.46273,0.91203,0.83150,0.86991,56.07843,0.02472,0.02026,0.00445
193,0.96846,0.83378,0.30706,0.73068,0.43241,0.29099,0.46297,0.91208,0.83161,0.86998,56.66667,0.02470,0.02026,0.00444
194,0.96849,0.83393,0.30733,0.73088,0.43270,0.29130,0.46316,0.91212,0.83179,0.87011,57.25490,0.02469,0.02026,0.00442
195,0.96852,0.83410,0.30759,0.73107,0.43300,0.29151,0.46315,0.91214,0.83197,0.87021,56.66667,0.02452,0.02011,0.00441
196,0.96855,0.83425,0.30785,0.73129,0.43329,0.29182,0.46329,0.91218,0.83217,0.87034,56.66667,0.02451,0.02011,0.00440
197,0.96857,0.83442,0.30812,0.73146,0.43359,0.29216,0.46362,0.91224,0.83232,0.87045,57.45098,0.02463,0.02024,0.00439
198,0.96860,0.83459,0.30839,0.73163,0.43389,0.29237,0.46376,0.91227,0.83244,0.87053,57.45098,0.02443,0.02006,0.00437
199,0.96863,0.83476,0.30866,0.73182,0.43419,0.29272,0.46408,0.91234,0.83261,0.87065,57.05882,0.02445,0.02009,0.00436
