epoch,pr0,rc0,pr1,rc1,f1,pr0_graph,rc0_graph,pr1_graph,rc1_graph,f1_graph,success_rate,total_loss,loss_n,reg_loss
51,0.96572,0.82515,0.29083,0.71005,0.41266,0.26500,0.44899,0.90827,0.81416,0.85865,60.98039,0.03160,0.01709,0.01451
52,0.96594,0.82706,0.29344,0.71129,0.41550,0.26620,0.45086,0.90859,0.81454,0.85900,60.98039,0.03133,0.01701,0.01433
53,0.96615,0.82895,0.29605,0.71242,0.41830,0.26710,0.45231,0.90884,0.81479,0.85925,60.00000,0.03112,0.01698,0.01414
54,0.96636,0.83072,0.29859,0.71370,0.42105,0.26790,0.45318,0.90901,0.81519,0.85955,60.19608,0.03081,0.01684,0.01397
55,0.96658,0.83242,0.30107,0.71496,0.42373,0.26880,0.45419,0.90920,0.81563,0.85988,60.00000,0.03060,0.01681,0.01379
56,0.96678,0.83406,0.30349,0.71618,0.42634,0.26975,0.45533,0.90942,0.81605,0.86021,60.19608,0.03042,0.01680,0.01362
57,0.96699,0.83560,0.30586,0.71753,0.42891,0.27073,0.45660,0.90965,0.81645,0.86054,59.41176,0.03015,0.01669,0.01345
58,0.96720,0.83703,0.30813,0.71892,0.43139,0.27171,0.45734,0.90982,0.81706,0.86095,60.58824,0.02994,0.01665,0.01329
59,0.96742,0.83842,0.31037,0.72034,0.43384,0.27266,0.45806,0.90999,0.81765,0.86135,60.19608,0.02970,0.01657,0.01312
60,0.96762,0.83976,0.31255,0.72169,0.43621,0.27382,0.45906,0.91021,0.81831,0.86182,60.00000,0.02950,0.01653,0.01296
61,0.96782,0.84104,0.31468,0.72305,0.43853,0.27469,0.45957,0.91034,0.81890,0.86221,60.78431,0.02912,0.01631,0.01281
62,0.96802,0.84230,0.31679,0.72438,0.44082,0.27570,0.46037,0.91052,0.81950,0.86262,61.17647,0.02900,0.01635,0.01265
63,0.96821,0.84348,0.31880,0.72572,0.44302,0.27666,0.46099,0.91068,0.82013,0.86303,62.35294,0.02876,0.01625,0.01250
64,0.96841,0.84455,0.32071,0.72711,0.44512,0.27768,0.46145,0.91082,0.82086,0.86350,61.96078,0.02854,0.01618,0.01236
65,0.96861,0.84561,0.32261,0.72850,0.44721,0.27857,0.46204,0.91096,0.82142,0.86388,61.96078,0.02826,0.01605,0.01221
66,0.96880,0.84662,0.32447,0.72992,0.44926,0.27956,0.46246,0.91110,0.82214,0.86433,61.17647,0.02824,0.01617,0.01206
67,0.96899,0.84759,0.32627,0.73130,0.45124,0.28066,0.46302,0.91125,0.82289,0.86482,62.35294,0.02798,0.01605,0.01192
68,0.96918,0.84851,0.32801,0.73266,0.45316,0.28174,0.46356,0.91141,0.82363,0.86530,62.94118,0.02777,0.01599,0.01178
69,0.96937,0.84938,0.32970,0.73409,0.45505,0.28280,0.46395,0.91154,0.82440,0.86578,62.35294,0.02753,0.01588,0.01165
70,0.96954,0.85021,0.33131,0.73541,0.45684,0.28366,0.46446,0.91167,0.82495,0.86615,62.74510,0.02734,0.01583,0.01151
71,0.96972,0.85106,0.33295,0.73670,0.45864,0.28455,0.46495,0.91180,0.82553,0.86652,62.15686,0.02726,0.01588,0.01138
72,0.96989,0.85184,0.33450,0.73797,0.46036,0.28550,0.46557,0.91195,0.82611,0.86691,61.37255,0.02713,0.01588,0.01125
73,0.97007,0.85251,0.33592,0.73935,0.46197,0.28629,0.46565,0.91202,0.82675,0.86729,62.15686,0.02690,0.01578,0.01112
74,0.97023,0.85324,0.33742,0.74062,0.46364,0.28718,0.46611,0.91215,0.82733,0.86767,61.76471,0.02658,0.01559,0.01099
75,0.97039,0.85401,0.33893,0.74180,0.46530,0.28810,0.46681,0.91230,0.82785,0.86803,62.15686,0.02654,0.01567,0.01087
76,0.97055,0.85470,0.34035,0.74298,0.46686,0.28889,0.46700,0.91239,0.82844,0.86839,62.15686,0.02635,0.01560,0.01075
77,0.97070,0.85532,0.34169,0.74421,0.46836,0.28969,0.46718,0.91247,0.82903,0.86875,61.96078,0.02610,0.01547,0.01063
78,0.97086,0.85593,0.34300,0.74547,0.46985,0.29045,0.46747,0.91257,0.82956,0.86909,62.74510,0.02607,0.01555,0.01052
79,0.97102,0.85652,0.34431,0.74672,0.47132,0.29122,0.46765,0.91265,0.83013,0.86943,61.76471,0.02585,0.01545,0.01040
80,0.97118,0.85708,0.34556,0.74798,0.47274,0.29201,0.46781,0.91273,0.83071,0.86979,62.15686,0.02561,0.01532,0.01029
81,0.97133,0.85758,0.34673,0.74920,0.47408,0.29279,0.46809,0.91282,0.83125,0.87013,62.35294,0.02562,0.01544,0.01018
82,0.97148,0.85811,0.34793,0.75037,0.47544,0.29354,0.46836,0.91291,0.83176,0.87045,62.15686,0.02541,0.01534,0.01007
83,0.97163,0.85861,0.34907,0.75151,0.47673,0.29442,0.46874,0.91302,0.83234,0.87082,62.54902,0.02533,0.01538,0.00996
84,0.97177,0.85909,0.35018,0.75266,0.47800,0.29522,0.46867,0.91307,0.83301,0.87120,61.76471,0.02510,0.01525,0.00985
85,0.97191,0.85958,0.35131,0.75381,0.47928,0.29599,0.46881,0.91315,0.83357,0.87155,62.74510,0.02497,0.01523,0.00975
86,0.97205,0.86005,0.35242,0.75490,0.48053,0.29670,0.46906,0.91323,0.83405,0.87185,61.96078,0.02480,0.01515,0.00964
87,0.97218,0.86059,0.35360,0.75593,0.48184,0.29745,0.46931,0.91332,0.83456,0.87216,62.74510,0.02462,0.01507,0.00954
88,0.97231,0.86105,0.35466,0.75696,0.48303,0.29826,0.46966,0.91342,0.83508,0.87249,62.94118,0.02458,0.01514,0.00944
89,0.97244,0.86144,0.35562,0.75804,0.48414,0.29915,0.46989,0.91351,0.83569,0.87287,63.52941,0.02440,0.01506,0.00935
90,0.97257,0.86183,0.35659,0.75909,0.48526,0.29985,0.47001,0.91358,0.83620,0.87318,62.94118,0.02418,0.01493,0.00925
91,0.97270,0.86218,0.35749,0.76015,0.48630,0.30062,0.47003,0.91363,0.83679,0.87352,63.72549,0.02408,0.01492,0.00916
92,0.97282,0.86261,0.35850,0.76111,0.48743,0.30153,0.47066,0.91377,0.83727,0.87385,61.37255,0.02396,0.01490,0.00906
93,0.97294,0.86295,0.35936,0.76209,0.48843,0.30225,0.47067,0.91383,0.83782,0.87418,62.35294,0.02402,0.01505,0.00897
94,0.97305,0.86328,0.36020,0.76303,0.48939,0.30306,0.47088,0.91391,0.83837,0.87451,63.33333,0.02376,0.01488,0.00888
95,0.97317,0.86367,0.36112,0.76397,0.49044,0.30391,0.47119,0.91401,0.83892,0.87485,62.54902,0.02356,0.01477,0.00879
96,0.97328,0.86398,0.36193,0.76488,0.49138,0.30462,0.47109,0.91405,0.83949,0.87518,62.74510,0.02352,0.01482,0.00870
97,0.97339,0.86425,0.36267,0.76582,0.49225,0.30536,0.47100,0.91409,0.84008,0.87552,62.54902,0.02342,0.01480,0.00862
98,0.97351,0.86450,0.36338,0.76678,0.49310,0.30610,0.47101,0.91414,0.84063,0.87585,62.94118,0.02329,0.01475,0.00854
99,0.97362,0.86476,0.36410,0.76770,0.49395,0.30670,0.47073,0.91415,0.84117,0.87614,63.33333,0.02321,0.01475,0.00846
100,0.97372,0.86497,0.36473,0.76862,0.49472,0.30737,0.47074,0.91420,0.84167,0.87644,62.74510,0.02309,0.01471,0.00837
101,0.97383,0.86527,0.36552,0.76951,0.49564,0.30808,0.47084,0.91426,0.84216,0.87673,62.74510,0.02300,0.01471,0.00829
102,0.97393,0.86552,0.36621,0.77037,0.49645,0.30875,0.47067,0.91428,0.84271,0.87704,62.94118,0.02290,0.01469,0.00821
103,0.97404,0.86574,0.36684,0.77122,0.49720,0.30957,0.47095,0.91437,0.84322,0.87736,63.13725,0.02280,0.01466,0.00814
104,0.97414,0.86594,0.36745,0.77210,0.49794,0.31030,0.47105,0.91443,0.84373,0.87766,63.52941,0.02258,0.01452,0.00806
105,0.97424,0.86606,0.36794,0.77301,0.49858,0.31097,0.47088,0.91446,0.84427,0.87796,62.54902,0.02248,0.01449,0.00799
106,0.97434,0.86622,0.36846,0.77386,0.49924,0.31167,0.47097,0.91451,0.84474,0.87824,62.94118,0.02250,0.01458,0.00792
107,0.97444,0.86636,0.36895,0.77471,0.49987,0.31243,0.47098,0.91457,0.84529,0.87857,63.52941,0.02240,0.01455,0.00785
108,0.97454,0.86646,0.36940,0.77561,0.50046,0.31309,0.47073,0.91458,0.84585,0.87887,63.92157,0.02225,0.01447,0.00778
109,0.97464,0.86659,0.36987,0.77643,0.50107,0.31368,0.47065,0.91461,0.84629,0.87913,63.33333,0.02219,0.01448,0.00771
110,0.97473,0.86673,0.37035,0.77725,0.50168,0.31442,0.47066,0.91466,0.84682,0.87943,63.33333,0.02216,0.01452,0.00764
111,0.97482,0.86688,0.37085,0.77803,0.50230,0.31502,0.47075,0.91471,0.84722,0.87967,63.52941,0.02200,0.01442,0.00758
112,0.97492,0.86695,0.37122,0.77889,0.50282,0.31586,0.47101,0.91479,0.84772,0.87998,64.50980,0.02192,0.01441,0.00751
113,0.97501,0.86702,0.37160,0.77972,0.50334,0.31655,0.47085,0.91482,0.84826,0.88028,64.70588,0.02184,0.01439,0.00745
114,0.97510,0.86713,0.37203,0.78049,0.50389,0.31711,0.47086,0.91486,0.84865,0.88051,63.72549,0.02176,0.01438,0.00738
115,0.97520,0.86708,0.37219,0.78138,0.50422,0.31783,0.47070,0.91488,0.84920,0.88082,64.11765,0.02173,0.01441,0.00732
116,0.97529,0.86710,0.37249,0.78223,0.50467,0.31853,0.47071,0.91493,0.84968,0.88110,63.72549,0.02142,0.01416,0.00726
117,0.97539,0.86711,0.37276,0.78309,0.50510,0.31929,0.47072,0.91498,0.85021,0.88141,63.72549,0.02147,0.01427,0.00720
118,0.97549,0.86700,0.37283,0.78399,0.50536,0.32008,0.47073,0.91503,0.85075,0.88172,64.50980,0.02136,0.01422,0.00714
119,0.97558,0.86707,0.37318,0.78476,0.50583,0.32083,0.47082,0.91509,0.85123,0.88200,64.31373,0.02134,0.01425,0.00709
120,0.97566,0.86710,0.37347,0.78556,0.50627,0.32158,0.47098,0.91515,0.85169,0.88228,64.31373,0.02125,0.01422,0.00703
121,0.97575,0.86716,0.37379,0.78631,0.50672,0.32231,0.47122,0.91522,0.85211,0.88254,63.92157,0.02097,0.01400,0.00698
122,0.97584,0.86712,0.37396,0.78714,0.50705,0.32310,0.47130,0.91528,0.85262,0.88284,63.33333,0.02107,0.01415,0.00692
123,0.97593,0.86699,0.37399,0.78799,0.50725,0.32386,0.47123,0.91532,0.85315,0.88314,63.92157,0.02090,0.01403,0.00687
124,0.97602,0.86691,0.37408,0.78878,0.50750,0.32464,0.47131,0.91538,0.85365,0.88344,64.31373,0.02077,0.01395,0.00682
125,0.97610,0.86677,0.37407,0.78958,0.50766,0.32531,0.47131,0.91542,0.85410,0.88369,65.88235,0.02080,0.01403,0.00677
126,0.97619,0.86669,0.37416,0.79037,0.50790,0.32612,0.47139,0.91548,0.85460,0.88399,64.90196,0.02080,0.01408,0.00672
127,0.97627,0.86658,0.37420,0.79116,0.50810,0.32691,0.47146,0.91553,0.85510,0.88429,64.90196,0.02059,0.01392,0.00667
128,0.97636,0.86651,0.37430,0.79192,0.50835,0.32762,0.47154,0.91558,0.85555,0.88455,65.49020,0.02060,0.01398,0.00662
129,0.97644,0.86651,0.37452,0.79265,0.50870,0.32835,0.47161,0.91563,0.85600,0.88481,65.88235,0.02048,0.01391,0.00657
130,0.97651,0.86644,0.37461,0.79337,0.50893,0.32908,0.47176,0.91569,0.85644,0.88507,64.50980,0.02045,0.01393,0.00652
131,0.97659,0.86648,0.37488,0.79408,0.50932,0.32974,0.47183,0.91574,0.85684,0.88531,64.70588,0.02049,0.01402,0.00647
132,0.97667,0.86648,0.37508,0.79478,0.50966,0.33051,0.47190,0.91579,0.85732,0.88559,64.90196,0.02034,0.01391,0.00643
133,0.97675,0.86632,0.37502,0.79552,0.50976,0.33124,0.47197,0.91584,0.85776,0.88585,64.70588,0.02047,0.01409,0.00638
134,0.97683,0.86628,0.37516,0.79624,0.51003,0.33194,0.47197,0.91588,0.85821,0.88611,65.09804,0.02036,0.01403,0.00633
135,0.97690,0.86640,0.37555,0.79682,0.51050,0.33263,0.47224,0.91596,0.85857,0.88634,65.29412,0.02036,0.01407,0.00629
136,0.97698,0.86626,0.37553,0.79759,0.51065,0.33332,0.47231,0.91600,0.85899,0.88658,64.50980,0.02024,0.01400,0.00624
137,0.97706,0.86626,0.37572,0.79827,0.51096,0.33408,0.47251,0.91607,0.85941,0.88684,66.66667,0.01997,0.01377,0.00620
138,0.97713,0.86635,0.37608,0.79896,0.51143,0.33483,0.47277,0.91614,0.85980,0.88708,65.09804,0.01989,0.01373,0.00616
139,0.97721,0.86632,0.37624,0.79967,0.51173,0.33549,0.47277,0.91618,0.86022,0.88732,65.09804,0.01976,0.01363,0.00612
140,0.97728,0.86647,0.37665,0.80020,0.51222,0.33619,0.47309,0.91626,0.86057,0.88754,66.86275,0.01975,0.01367,0.00608
141,0.97735,0.86650,0.37690,0.80085,0.51258,0.33686,0.47308,0.91629,0.86098,0.88778,66.07843,0.01970,0.01365,0.00605
142,0.97742,0.86646,0.37702,0.80152,0.51283,0.33760,0.47314,0.91634,0.86142,0.88803,67.45098,0.01963,0.01362,0.00601
143,0.97749,0.86642,0.37713,0.80215,0.51306,0.33828,0.47326,0.91639,0.86181,0.88826,65.49020,0.01985,0.01388,0.00597
144,0.97756,0.86637,0.37725,0.80282,0.51331,0.33896,0.47332,0.91644,0.86221,0.88850,66.27451,0.01954,0.01361,0.00593
145,0.97763,0.86654,0.37768,0.80333,0.51381,0.33962,0.47350,0.91650,0.86257,0.88871,66.27451,0.01941,0.01352,0.00589
146,0.97769,0.86660,0.37797,0.80393,0.51420,0.34027,0.47355,0.91654,0.86295,0.88894,65.88235,0.01939,0.01353,0.00586
147,0.97776,0.86661,0.37816,0.80454,0.51450,0.34086,0.47354,0.91657,0.86331,0.88914,66.47059,0.01932,0.01350,0.00582
148,0.97783,0.86660,0.37831,0.80513,0.51476,0.34153,0.47365,0.91662,0.86368,0.88936,66.27451,0.01945,0.01366,0.00579
149,0.97789,0.86664,0.37855,0.80571,0.51511,0.34218,0.47383,0.91667,0.86403,0.88957,67.05882,0.01931,0.01356,0.00575
150,0.97795,0.86681,0.37899,0.80616,0.51560,0.34277,0.47407,0.91673,0.86431,0.88975,66.47059,0.01939,0.01367,0.00572
151,0.97801,0.86679,0.37912,0.80675,0.51584,0.34341,0.47418,0.91678,0.86467,0.88996,66.47059,0.01932,0.01364,0.00568
152,0.97808,0.86685,0.37939,0.80731,0.51621,0.34398,0.47422,0.91681,0.86499,0.89015,64.90196,0.01917,0.01352,0.00565
153,0.97814,0.86692,0.37966,0.80782,0.51656,0.34450,0.47427,0.91685,0.86530,0.89033,65.68627,0.01916,0.01354,0.00562
154,0.97820,0.86694,0.37985,0.80837,0.51685,0.34510,0.47425,0.91688,0.86566,0.89053,65.88235,0.01928,0.01370,0.00558
155,0.97826,0.86691,0.37997,0.80894,0.51707,0.34559,0.47417,0.91689,0.86597,0.89070,63.92157,0.01922,0.01367,0.00555
156,0.97832,0.86701,0.38027,0.80941,0.51746,0.34620,0.47434,0.91694,0.86628,0.89089,65.88235,0.01919,0.01367,0.00551
157,0.97838,0.86701,0.38044,0.80995,0.51772,0.34681,0.47450,0.91700,0.86660,0.89108,66.27451,0.01921,0.01373,0.00548
158,0.97843,0.86715,0.38081,0.81042,0.51816,0.34732,0.47460,0.91703,0.86687,0.89125,65.88235,0.01904,0.01359,0.00545
159,0.97849,0.86728,0.38118,0.81088,0.51859,0.34780,0.47470,0.91707,0.86712,0.89140,66.86275,0.01876,0.01335,0.00542
160,0.97854,0.86737,0.38148,0.81137,0.51897,0.34826,0.47468,0.91709,0.86740,0.89155,65.29412,0.01897,0.01358,0.00539
161,0.97859,0.86751,0.38187,0.81180,0.51942,0.34880,0.47478,0.91713,0.86768,0.89172,64.50980,0.01874,0.01337,0.00536
162,0.97865,0.86764,0.38221,0.81224,0.51982,0.34943,0.47511,0.91720,0.86796,0.89190,65.68627,0.01882,0.01349,0.00533
163,0.97870,0.86779,0.38261,0.81268,0.52028,0.34988,0.47520,0.91724,0.86819,0.89204,65.49020,0.01872,0.01341,0.00531
164,0.97875,0.86796,0.38302,0.81307,0.52074,0.35030,0.47524,0.91726,0.86843,0.89218,65.49020,0.01870,0.01342,0.00528
165,0.97880,0.86804,0.38330,0.81351,0.52109,0.35079,0.47545,0.91731,0.86865,0.89232,66.07843,0.01863,0.01338,0.00525
166,0.97885,0.86815,0.38363,0.81397,0.52149,0.35129,0.47548,0.91734,0.86893,0.89248,65.68627,0.01861,0.01339,0.00522
167,0.97890,0.86832,0.38405,0.81436,0.52196,0.35177,0.47568,0.91739,0.86915,0.89262,66.27451,0.01846,0.01326,0.00520
168,0.97895,0.86847,0.38444,0.81480,0.52241,0.35233,0.47588,0.91744,0.86942,0.89278,66.47059,0.01841,0.01324,0.00518
169,0.97900,0.86863,0.38485,0.81522,0.52287,0.35285,0.47592,0.91747,0.86971,0.89295,65.49020,0.01840,0.01325,0.00515
170,0.97905,0.86874,0.38517,0.81565,0.52325,0.35341,0.47606,0.91752,0.86998,0.89312,65.68627,0.01828,0.01315,0.00513
171,0.97910,0.86894,0.38565,0.81604,0.52378,0.35383,0.47609,0.91754,0.87022,0.89325,65.68627,0.01833,0.01323,0.00510
172,0.97914,0.86911,0.38605,0.81639,0.52422,0.35438,0.47644,0.91761,0.87043,0.89340,66.66667,0.01834,0.01326,0.00508
173,0.97919,0.86932,0.38654,0.81677,0.52475,0.35478,0.47647,0.91763,0.87065,0.89352,66.47059,0.01823,0.01318,0.00505
174,0.97924,0.86939,0.38678,0.81715,0.52505,0.35527,0.47655,0.91767,0.87090,0.89367,65.09804,0.01832,0.01329,0.00503
175,0.97928,0.86946,0.38703,0.81757,0.52537,0.35579,0.47663,0.91770,0.87117,0.89383,66.07843,0.01825,0.01324,0.00500
176,0.97933,0.86960,0.38739,0.81793,0.52578,0.35620,0.47676,0.91774,0.87137,0.89395,67.05882,0.01803,0.01305,0.00498
177,0.97937,0.86978,0.38780,0.81826,0.52622,0.35668,0.47689,0.91778,0.87160,0.89409,64.50980,0.01847,0.01351,0.00496
178,0.97941,0.86979,0.38794,0.81867,0.52643,0.35712,0.47681,0.91779,0.87187,0.89424,64.70588,0.01848,0.01355,0.00493
179,0.97944,0.87004,0.38845,0.81889,0.52695,0.35741,0.47699,0.91782,0.87198,0.89432,64.90196,0.01836,0.01345,0.00491
180,0.97949,0.87016,0.38880,0.81927,0.52735,0.35777,0.47691,0.91783,0.87221,0.89444,66.07843,0.01795,0.01306,0.00489
181,0.97953,0.87038,0.38927,0.81957,0.52785,0.35813,0.47714,0.91788,0.87234,0.89453,66.07843,0.01804,0.01317,0.00487
182,0.97956,0.87059,0.38974,0.81984,0.52834,0.35848,0.47727,0.91791,0.87250,0.89463,66.66667,0.01782,0.01298,0.00485
183,0.97960,0.87071,0.39007,0.82018,0.52870,0.35886,0.47729,0.91793,0.87271,0.89475,66.66667,0.01805,0.01322,0.00483
184,0.97964,0.87088,0.39045,0.82047,0.52912,0.35914,0.47726,0.91794,0.87287,0.89484,66.47059,0.01795,0.01314,0.00481
185,0.97967,0.87106,0.39086,0.82073,0.52954,0.35947,0.47748,0.91798,0.87299,0.89492,66.07843,0.01789,0.01310,0.00479
186,0.97971,0.87121,0.39124,0.82104,0.52996,0.35975,0.47750,0.91800,0.87315,0.89501,66.27451,0.01790,0.01313,0.00477
187,0.97975,0.87134,0.39156,0.82137,0.53032,0.36012,0.47747,0.91801,0.87336,0.89513,66.47059,0.01789,0.01314,0.00475
188,0.97978,0.87149,0.39193,0.82165,0.53072,0.36046,0.47774,0.91806,0.87347,0.89521,66.66667,0.01785,0.01311,0.00473
189,0.97982,0.87163,0.39227,0.82195,0.53109,0.36076,0.47771,0.91807,0.87364,0.89531,65.68627,0.01800,0.01329,0.00471
190,0.97986,0.87171,0.39252,0.82228,0.53139,0.36111,0.47768,0.91808,0.87384,0.89542,67.05882,0.01771,0.01302,0.00470
191,0.97989,0.87187,0.39289,0.82253,0.53179,0.36139,0.47784,0.91812,0.87395,0.89549,66.86275,0.01783,0.01315,0.00468
