epoch,pr0,rc0,pr1,rc1,f1,pr0_graph,rc0_graph,pr1_graph,rc1_graph,f1_graph,success_rate,total_loss,loss_n,reg_loss
29,0.96528,0.79267,0.25955,0.71822,0.38131,0.23823,0.36297,0.89692,0.82687,0.86047,53.52941,0.04199,0.02142,0.02056
30,0.96552,0.79695,0.26367,0.71868,0.38580,0.23913,0.36436,0.89714,0.82705,0.86067,52.54902,0.04137,0.02110,0.02028
31,0.96572,0.80095,0.26760,0.71896,0.39003,0.24012,0.36627,0.89742,0.82708,0.86082,54.31373,0.04082,0.02082,0.02000
32,0.96593,0.80474,0.27149,0.71940,0.39421,0.24152,0.36892,0.89781,0.82716,0.86104,54.50980,0.04023,0.02051,0.01972
33,0.96613,0.80834,0.27527,0.71981,0.39825,0.24276,0.37170,0.89820,0.82702,0.86114,53.92157,0.03972,0.02028,0.01945
34,0.96632,0.81175,0.27895,0.72018,0.40214,0.24364,0.37350,0.89846,0.82702,0.86126,54.90196,0.03931,0.02013,0.01918
35,0.96649,0.81498,0.28252,0.72053,0.40589,0.24525,0.37626,0.89888,0.82725,0.86158,54.70588,0.03877,0.01986,0.01892
36,0.96665,0.81805,0.28601,0.72089,0.40953,0.24639,0.37861,0.89922,0.82723,0.86173,54.31373,0.03836,0.01970,0.01866
37,0.96682,0.82098,0.28942,0.72126,0.41308,0.24760,0.38108,0.89958,0.82722,0.86188,55.29412,0.03789,0.01948,0.01840
38,0.96697,0.82375,0.29271,0.72160,0.41648,0.24909,0.38392,0.90000,0.82732,0.86213,54.31373,0.03756,0.01940,0.01816
39,0.96712,0.82641,0.29597,0.72202,0.41984,0.25019,0.38637,0.90035,0.82723,0.86224,54.11765,0.03709,0.01918,0.01791
40,0.96725,0.82897,0.29913,0.72225,0.42305,0.25139,0.38894,0.90072,0.82719,0.86239,54.90196,0.03665,0.01898,0.01767
41,0.96736,0.83142,0.30220,0.72242,0.42614,0.25263,0.39161,0.90111,0.82714,0.86254,53.92157,0.03631,0.01887,0.01744
42,0.96749,0.83377,0.30524,0.72272,0.42920,0.25396,0.39415,0.90149,0.82723,0.86276,55.49020,0.03576,0.01855,0.01721
43,0.96759,0.83601,0.30815,0.72286,0.43210,0.25504,0.39658,0.90183,0.82716,0.86288,55.09804,0.03547,0.01849,0.01699
44,0.96770,0.83818,0.31105,0.72309,0.43499,0.25614,0.39932,0.90221,0.82696,0.86295,56.47059,0.03507,0.01831,0.01677
45,0.96780,0.84024,0.31384,0.72325,0.43774,0.25721,0.40194,0.90258,0.82680,0.86303,56.07843,0.03468,0.01813,0.01655
46,0.96789,0.84225,0.31660,0.72341,0.44044,0.25820,0.40486,0.90297,0.82644,0.86301,56.27451,0.03422,0.01788,0.01634
47,0.96797,0.84419,0.31929,0.72347,0.44305,0.25948,0.40805,0.90342,0.82624,0.86310,57.25490,0.03403,0.01790,0.01613
48,0.96803,0.84608,0.32190,0.72336,0.44554,0.26043,0.41091,0.90380,0.82587,0.86308,57.05882,0.03376,0.01784,0.01592
49,0.96808,0.84790,0.32444,0.72319,0.44793,0.26128,0.41404,0.90420,0.82532,0.86296,56.66667,0.03348,0.01776,0.01572
50,0.96814,0.84962,0.32695,0.72322,0.45032,0.26225,0.41704,0.90461,0.82493,0.86293,58.62745,0.03303,0.01752,0.01552
51,0.96821,0.85131,0.32941,0.72321,0.45265,0.26334,0.42048,0.90507,0.82448,0.86289,58.43137,0.03273,0.01741,0.01532
52,0.96825,0.85295,0.33182,0.72304,0.45488,0.26432,0.42378,0.90551,0.82398,0.86282,58.43137,0.03245,0.01733,0.01513
53,0.96829,0.85452,0.33415,0.72291,0.45704,0.26500,0.42679,0.90589,0.82335,0.86265,59.21569,0.03219,0.01725,0.01494
54,0.96833,0.85605,0.33646,0.72279,0.45917,0.26587,0.42985,0.90629,0.82287,0.86257,59.80392,0.03184,0.01709,0.01475
55,0.96838,0.85750,0.33870,0.72273,0.46124,0.26678,0.43298,0.90671,0.82241,0.86251,59.60784,0.03176,0.01720,0.01456
56,0.96844,0.85890,0.34091,0.72279,0.46330,0.26747,0.43567,0.90706,0.82194,0.86241,59.21569,0.03152,0.01715,0.01438
57,0.96849,0.86023,0.34306,0.72286,0.46530,0.26836,0.43875,0.90748,0.82149,0.86234,60.39216,0.03117,0.01697,0.01420
58,0.96855,0.86151,0.34516,0.72297,0.46725,0.26899,0.44124,0.90780,0.82105,0.86225,59.41176,0.03102,0.01700,0.01402
59,0.96861,0.86276,0.34724,0.72308,0.46917,0.26992,0.44444,0.90824,0.82060,0.86220,60.00000,0.03081,0.01696,0.01384
60,0.96867,0.86396,0.34928,0.72326,0.47107,0.27071,0.44707,0.90860,0.82026,0.86217,59.41176,0.03050,0.01683,0.01367
61,0.96874,0.86509,0.35123,0.72345,0.47288,0.27132,0.44916,0.90888,0.81998,0.86214,60.19608,0.03035,0.01685,0.01350
62,0.96880,0.86619,0.35317,0.72371,0.47469,0.27210,0.45133,0.90919,0.81982,0.86219,60.19608,0.03008,0.01675,0.01333
63,0.96887,0.86727,0.35509,0.72394,0.47647,0.27291,0.45357,0.90951,0.81966,0.86225,60.78431,0.02981,0.01664,0.01317
64,0.96892,0.86832,0.35696,0.72412,0.47819,0.27371,0.45561,0.90981,0.81957,0.86234,60.00000,0.02957,0.01657,0.01301
65,0.96899,0.86931,0.35878,0.72443,0.47989,0.27447,0.45772,0.91011,0.81943,0.86239,60.78431,0.02942,0.01657,0.01285
66,0.96907,0.87027,0.36060,0.72481,0.48160,0.27523,0.45963,0.91040,0.81937,0.86249,61.96078,0.02925,0.01656,0.01270
67,0.96914,0.87118,0.36235,0.72520,0.48324,0.27586,0.46107,0.91061,0.81937,0.86259,60.98039,0.02908,0.01653,0.01254
68,0.96922,0.87206,0.36405,0.72560,0.48484,0.27643,0.46246,0.91082,0.81934,0.86266,59.60784,0.02885,0.01646,0.01240
69,0.96930,0.87290,0.36572,0.72610,0.48644,0.27702,0.46381,0.91102,0.81934,0.86275,61.17647,0.02869,0.01644,0.01225
70,0.96938,0.87372,0.36738,0.72659,0.48801,0.27773,0.46539,0.91126,0.81937,0.86288,61.56863,0.02846,0.01636,0.01210
71,0.96946,0.87450,0.36897,0.72707,0.48952,0.27833,0.46667,0.91146,0.81941,0.86299,61.56863,0.02828,0.01632,0.01196
72,0.96954,0.87524,0.37050,0.72754,0.49097,0.27892,0.46778,0.91164,0.81951,0.86312,60.78431,0.02812,0.01630,0.01182
73,0.96962,0.87597,0.37203,0.72806,0.49243,0.27959,0.46898,0.91183,0.81965,0.86329,59.80392,0.02792,0.01624,0.01168
74,0.96970,0.87668,0.37353,0.72856,0.49386,0.28017,0.47003,0.91200,0.81976,0.86343,60.98039,0.02769,0.01615,0.01154
75,0.96978,0.87738,0.37502,0.72910,0.49529,0.28071,0.47105,0.91217,0.81986,0.86355,61.37255,0.02751,0.01610,0.01141
76,0.96987,0.87803,0.37644,0.72968,0.49666,0.28136,0.47204,0.91234,0.82006,0.86374,60.58824,0.02743,0.01615,0.01128
77,0.96996,0.87865,0.37784,0.73031,0.49802,0.28206,0.47301,0.91251,0.82031,0.86395,61.37255,0.02725,0.01610,0.01115
78,0.97004,0.87924,0.37918,0.73093,0.49933,0.28268,0.47396,0.91267,0.82050,0.86413,60.58824,0.02705,0.01603,0.01103
79,0.97013,0.87979,0.38047,0.73160,0.50060,0.28335,0.47476,0.91282,0.82079,0.86436,61.37255,0.02685,0.01594,0.01090
80,0.97022,0.88034,0.38176,0.73223,0.50186,0.28411,0.47577,0.91300,0.82107,0.86460,62.35294,0.02665,0.01586,0.01079
81,0.97031,0.88086,0.38300,0.73291,0.50309,0.28482,0.47665,0.91316,0.82136,0.86483,62.15686,0.02657,0.01590,0.01067
82,0.97041,0.88135,0.38421,0.73366,0.50432,0.28570,0.47773,0.91336,0.82174,0.86513,61.96078,0.02636,0.01581,0.01055
83,0.97051,0.88181,0.38537,0.73443,0.50550,0.28636,0.47833,0.91348,0.82208,0.86538,62.35294,0.02629,0.01585,0.01043
84,0.97061,0.88226,0.38652,0.73521,0.50667,0.28716,0.47915,0.91364,0.82247,0.86566,63.33333,0.02613,0.01581,0.01032
85,0.97070,0.88270,0.38765,0.73596,0.50781,0.28798,0.48005,0.91382,0.82285,0.86595,61.56863,0.02602,0.01581,0.01021
86,0.97081,0.88310,0.38872,0.73681,0.50894,0.28874,0.48061,0.91394,0.82330,0.86626,61.76471,0.02582,0.01572,0.01010
87,0.97091,0.88348,0.38976,0.73764,0.51003,0.28947,0.48115,0.91407,0.82373,0.86655,61.37255,0.02566,0.01567,0.00999
88,0.97101,0.88386,0.39081,0.73845,0.51112,0.29038,0.48222,0.91426,0.82411,0.86685,62.35294,0.02545,0.01556,0.00989
89,0.97111,0.88423,0.39183,0.73928,0.51219,0.29112,0.48284,0.91440,0.82452,0.86713,63.52941,0.02541,0.01562,0.00979
90,0.97122,0.88457,0.39281,0.74019,0.51324,0.29189,0.48324,0.91450,0.82502,0.86746,62.54902,0.02523,0.01554,0.00969
91,0.97133,0.88488,0.39374,0.74108,0.51425,0.29278,0.48383,0.91465,0.82557,0.86783,61.96078,0.02515,0.01556,0.00959
92,0.97144,0.88516,0.39462,0.74203,0.51523,0.29350,0.48421,0.91475,0.82603,0.86813,61.96078,0.02501,0.01552,0.00949
93,0.97155,0.88536,0.39535,0.74297,0.51608,0.29418,0.48438,0.91482,0.82654,0.86844,63.13725,0.02495,0.01556,0.00939
94,0.97165,0.88558,0.39610,0.74392,0.51695,0.29496,0.48474,0.91492,0.82706,0.86878,62.54902,0.02475,0.01545,0.00930
95,0.97177,0.88579,0.39684,0.74488,0.51781,0.29568,0.48510,0.91502,0.82753,0.86908,63.13725,0.02456,0.01536,0.00920
96,0.97187,0.88603,0.39762,0.74576,0.51869,0.29634,0.48535,0.91510,0.82799,0.86937,62.94118,0.02456,0.01545,0.00911
97,0.97196,0.88625,0.39835,0.74658,0.51951,0.29707,0.48560,0.91519,0.82850,0.86969,63.52941,0.02434,0.01532,0.00902
98,0.97206,0.88650,0.39915,0.74744,0.52040,0.29772,0.48574,0.91525,0.82898,0.86998,63.52941,0.02414,0.01521,0.00894
99,0.97216,0.88673,0.39989,0.74826,0.52123,0.29840,0.48598,0.91533,0.82945,0.87028,63.92157,0.02415,0.01529,0.00885
100,0.97226,0.88693,0.40059,0.74912,0.52202,0.29894,0.48584,0.91536,0.82994,0.87056,62.74510,0.02415,0.01538,0.00876
101,0.97236,0.88706,0.40117,0.75002,0.52274,0.29958,0.48589,0.91541,0.83044,0.87086,62.94118,0.02396,0.01528,0.00868
102,0.97246,0.88716,0.40167,0.75095,0.52339,0.30011,0.48556,0.91541,0.83098,0.87115,61.56863,0.02382,0.01523,0.00859
103,0.97256,0.88732,0.40229,0.75183,0.52413,0.30070,0.48561,0.91546,0.83144,0.87143,63.52941,0.02367,0.01516,0.00851
104,0.97265,0.88750,0.40293,0.75264,0.52487,0.30121,0.48548,0.91549,0.83189,0.87169,62.35294,0.02359,0.01516,0.00843
105,0.97275,0.88772,0.40364,0.75342,0.52566,0.30191,0.48580,0.91557,0.83234,0.87197,62.15686,0.02345,0.01510,0.00835
106,0.97284,0.88790,0.40429,0.75422,0.52641,0.30257,0.48593,0.91564,0.83281,0.87226,62.15686,0.02334,0.01507,0.00827
107,0.97293,0.88801,0.40477,0.75504,0.52701,0.30316,0.48588,0.91568,0.83329,0.87254,63.72549,0.02330,0.01511,0.00819
108,0.97301,0.88817,0.40536,0.75578,0.52769,0.30367,0.48584,0.91571,0.83371,0.87279,63.52941,0.02310,0.01498,0.00812
109,0.97310,0.88835,0.40598,0.75652,0.52840,0.30415,0.48588,0.91575,0.83407,0.87300,64.11765,0.02309,0.01505,0.00804
110,0.97319,0.88849,0.40654,0.75732,0.52907,0.30459,0.48576,0.91576,0.83447,0.87323,62.94118,0.02283,0.01486,0.00797
111,0.97327,0.88865,0.40711,0.75806,0.52973,0.30517,0.48571,0.91580,0.83493,0.87350,62.94118,0.02288,0.01498,0.00790
112,0.97336,0.88881,0.40769,0.75880,0.53040,0.30574,0.48584,0.91586,0.83533,0.87374,63.92157,0.02275,0.01492,0.00783
113,0.97344,0.88895,0.40822,0.75953,0.53104,0.30636,0.48597,0.91592,0.83576,0.87401,63.92157,0.02266,0.01491,0.00775
114,0.97352,0.88913,0.40883,0.76020,0.53171,0.30694,0.48609,0.91597,0.83618,0.87426,64.31373,0.02266,0.01498,0.00768
115,0.97360,0.88929,0.40938,0.76089,0.53235,0.30740,0.48596,0.91599,0.83657,0.87448,63.13725,0.02246,0.01485,0.00762
116,0.97368,0.88931,0.40969,0.76168,0.53280,0.30787,0.48552,0.91597,0.83708,0.87475,63.13725,0.02246,0.01491,0.00755
117,0.97377,0.88938,0.41008,0.76246,0.53332,0.30830,0.48516,0.91596,0.83753,0.87499,63.72549,0.02233,0.01484,0.00748
118,0.97385,0.88946,0.41050,0.76322,0.53386,0.30880,0.48489,0.91596,0.83800,0.87524,63.72549,0.02227,0.01485,0.00742
119,0.97394,0.88950,0.41083,0.76401,0.53434,0.30937,0.48470,0.91598,0.83849,0.87552,63.72549,0.02210,0.01475,0.00735
120,0.97402,0.88958,0.41123,0.76474,0.53485,0.30994,0.48467,0.91601,0.83893,0.87578,63.33333,0.02196,0.01467,0.00729
121,0.97410,0.88968,0.41167,0.76542,0.53539,0.31045,0.48456,0.91603,0.83935,0.87602,63.13725,0.02196,0.01473,0.00723
122,0.97418,0.88965,0.41185,0.76618,0.53573,0.31098,0.48415,0.91602,0.83988,0.87630,64.50980,0.02190,0.01473,0.00717
123,0.97427,0.88950,0.41178,0.76702,0.53588,0.31149,0.48367,0.91600,0.84042,0.87658,63.52941,0.02171,0.01460,0.00711
124,0.97435,0.88942,0.41184,0.76779,0.53611,0.31210,0.48334,0.91600,0.84098,0.87689,63.72549,0.02183,0.01478,0.00705
125,0.97443,0.88932,0.41186,0.76858,0.53632,0.31261,0.48295,0.91599,0.84148,0.87716,64.70588,0.02157,0.01458,0.00699
126,0.97450,0.88931,0.41206,0.76929,0.53667,0.31313,0.48264,0.91599,0.84197,0.87742,64.31373,0.02165,0.01471,0.00693
127,0.97458,0.88927,0.41221,0.77001,0.53697,0.31365,0.48226,0.91598,0.84248,0.87769,63.52941,0.02146,0.01458,0.00688
128,0.97466,0.88917,0.41223,0.77079,0.53718,0.31417,0.48188,0.91597,0.84298,0.87796,64.31373,0.02145,0.01462,0.00683
129,0.97474,0.88906,0.41222,0.77153,0.53734,0.31475,0.48158,0.91597,0.84350,0.87824,63.52941,0.02132,0.01454,0.00678
130,0.97481,0.88906,0.41243,0.77219,0.53768,0.31534,0.48151,0.91600,0.84395,0.87850,64.31373,0.02118,0.01446,0.00673
131,0.97488,0.88903,0.41257,0.77286,0.53797,0.31586,0.48122,0.91600,0.84442,0.87875,64.31373,0.02111,0.01443,0.00668
132,0.97496,0.88890,0.41252,0.77362,0.53811,0.31627,0.48058,0.91595,0.84492,0.87900,64.31373,0.02119,0.01456,0.00663
133,0.97504,0.88887,0.41268,0.77436,0.53842,0.31686,0.48030,0.91595,0.84543,0.87928,63.72549,0.02098,0.01440,0.00658
134,0.97512,0.88872,0.41259,0.77510,0.53852,0.31749,0.48003,0.91596,0.84597,0.87958,64.11765,0.02094,0.01441,0.00653
135,0.97519,0.88855,0.41246,0.77586,0.53859,0.31800,0.47962,0.91595,0.84646,0.87984,64.70588,0.02086,0.01438,0.00648
136,0.97527,0.88848,0.41252,0.77658,0.53882,0.31863,0.47949,0.91597,0.84695,0.88011,63.92157,0.02083,0.01440,0.00643
137,0.97534,0.88843,0.41263,0.77724,0.53907,0.31917,0.47930,0.91598,0.84738,0.88035,64.70588,0.02080,0.01442,0.00638
138,0.97541,0.88837,0.41269,0.77789,0.53928,0.31980,0.47924,0.91602,0.84785,0.88061,64.90196,0.02075,0.01442,0.00633
139,0.97548,0.88827,0.41269,0.77857,0.53944,0.32037,0.47878,0.91600,0.84839,0.88090,62.54902,0.02075,0.01446,0.00629
140,0.97555,0.88810,0.41254,0.77930,0.53949,0.32096,0.47846,0.91600,0.84890,0.88117,64.50980,0.02055,0.01431,0.00624
141,0.97562,0.88799,0.41252,0.77996,0.53963,0.32152,0.47828,0.91601,0.84935,0.88142,64.31373,0.02050,0.01431,0.00619
142,0.97568,0.88803,0.41276,0.78049,0.53996,0.32208,0.47830,0.91605,0.84972,0.88164,63.72549,0.02048,0.01434,0.00614
143,0.97575,0.88798,0.41284,0.78110,0.54018,0.32265,0.47839,0.91609,0.85009,0.88186,64.50980,0.02053,0.01443,0.00610
144,0.97581,0.88797,0.41300,0.78169,0.54046,0.32328,0.47834,0.91613,0.85053,0.88211,65.49020,0.02030,0.01424,0.00606
145,0.97587,0.88792,0.41308,0.78228,0.54066,0.32381,0.47810,0.91613,0.85097,0.88235,65.29412,0.02037,0.01436,0.00602
146,0.97594,0.88779,0.41298,0.78290,0.54073,0.32446,0.47786,0.91614,0.85149,0.88263,65.68627,0.02018,0.01421,0.00597
147,0.97600,0.88769,0.41296,0.78352,0.54086,0.32517,0.47776,0.91617,0.85200,0.88292,64.70588,0.02025,0.01431,0.00594
148,0.97607,0.88754,0.41284,0.78418,0.54091,0.32583,0.47753,0.91618,0.85251,0.88320,64.70588,0.02016,0.01426,0.00589
149,0.97613,0.88746,0.41285,0.78480,0.54107,0.32646,0.47736,0.91620,0.85299,0.88347,65.29412,0.02000,0.01415,0.00585
150,0.97620,0.88732,0.41276,0.78544,0.54114,0.32704,0.47720,0.91622,0.85342,0.88371,65.88235,0.02003,0.01422,0.00581
151,0.97626,0.88730,0.41286,0.78598,0.54136,0.32759,0.47691,0.91622,0.85388,0.88395,65.68627,0.02004,0.01428,0.00577
152,0.97631,0.88737,0.41316,0.78647,0.54173,0.32814,0.47688,0.91625,0.85425,0.88416,65.09804,0.01993,0.01420,0.00573
153,0.97637,0.88729,0.41318,0.78707,0.54189,0.32873,0.47672,0.91626,0.85469,0.88440,64.50980,0.01987,0.01417,0.00570
154,0.97644,0.88726,0.41329,0.78766,0.54212,0.32937,0.47651,0.91627,0.85517,0.88467,65.29412,0.01979,0.01413,0.00566
155,0.97649,0.88728,0.41350,0.78813,0.54241,0.32996,0.47654,0.91631,0.85555,0.88489,65.29412,0.01969,0.01406,0.00563
156,0.97654,0.88727,0.41362,0.78863,0.54264,0.33038,0.47633,0.91631,0.85589,0.88507,65.68627,0.01968,0.01408,0.00560
157,0.97661,0.88718,0.41360,0.78922,0.54276,0.33091,0.47594,0.91630,0.85635,0.88531,65.88235,0.01953,0.01398,0.00556
158,0.97666,0.88717,0.41373,0.78972,0.54299,0.33155,0.47597,0.91634,0.85676,0.88555,64.70588,0.01976,0.01424,0.00552
159,0.97672,0.88688,0.41330,0.79035,0.54277,0.33200,0.47559,0.91632,0.85716,0.88575,65.49020,0.01970,0.01421,0.00549
160,0.97677,0.88688,0.41344,0.79083,0.54300,0.33246,0.47521,0.91630,0.85757,0.88596,64.50980,0.01963,0.01418,0.00546
161,0.97681,0.88703,0.41386,0.79114,0.54344,0.33301,0.47531,0.91634,0.85789,0.88615,64.11765,0.01961,0.01419,0.00542
162,0.97686,0.88699,0.41393,0.79163,0.54361,0.33347,0.47517,0.91635,0.85823,0.88634,64.90196,0.01941,0.01402,0.00539
163,0.97692,0.88695,0.41400,0.79214,0.54379,0.33401,0.47486,0.91634,0.85866,0.88657,64.90196,0.01944,0.01408,0.00536
164,0.97696,0.88704,0.41430,0.79253,0.54414,0.33446,0.47478,0.91636,0.85897,0.88674,65.29412,0.01913,0.01379,0.00533
165,0.97701,0.88709,0.41454,0.79293,0.54444,0.33503,0.47482,0.91640,0.85932,0.88694,64.70588,0.01939,0.01408,0.00530
166,0.97706,0.88711,0.41473,0.79341,0.54472,0.33548,0.47452,0.91639,0.85969,0.88714,64.50980,0.01914,0.01386,0.00527
167,0.97711,0.88715,0.41493,0.79383,0.54499,0.33590,0.47439,0.91639,0.85999,0.88730,65.09804,0.01920,0.01396,0.00524
168,0.97715,0.88718,0.41513,0.79426,0.54526,0.33638,0.47415,0.91639,0.86036,0.88750,64.50980,0.01908,0.01386,0.00522
169,0.97720,0.88719,0.41527,0.79468,0.54549,0.33685,0.47397,0.91640,0.86071,0.88768,65.29412,0.01910,0.01391,0.00519
170,0.97724,0.88716,0.41534,0.79511,0.54565,0.33727,0.47373,0.91639,0.86104,0.88786,65.09804,0.01915,0.01399,0.00516
171,0.97730,0.88712,0.41541,0.79558,0.54582,0.33778,0.47334,0.91637,0.86148,0.88808,64.90196,0.01891,0.01377,0.00514
172,0.97735,0.88711,0.41553,0.79604,0.54603,0.33826,0.47327,0.91639,0.86179,0.88825,64.70588,0.01884,0.01374,0.00511
173,0.97738,0.88715,0.41572,0.79640,0.54628,0.33866,0.47332,0.91642,0.86203,0.88839,63.92157,0.01907,0.01398,0.00508
174,0.97743,0.88717,0.41590,0.79682,0.54654,0.33910,0.47320,0.91643,0.86233,0.88856,63.72549,0.01894,0.01389,0.00505
175,0.97747,0.88722,0.41611,0.79720,0.54681,0.33953,0.47303,0.91643,0.86264,0.88872,63.92157,0.01893,0.01390,0.00503
176,0.97752,0.88723,0.41625,0.79762,0.54703,0.34000,0.47281,0.91643,0.86300,0.88891,64.90196,0.01875,0.01375,0.00500
177,0.97757,0.88713,0.41618,0.79809,0.54707,0.34046,0.47254,0.91642,0.86336,0.88910,64.31373,0.01876,0.01379,0.00498
178,0.97761,0.88716,0.41636,0.79845,0.54731,0.34087,0.47227,0.91641,0.86368,0.88927,63.92157,0.01874,0.01379,0.00496
179,0.97765,0.88718,0.41651,0.79882,0.54754,0.34134,0.47221,0.91643,0.86398,0.88944,64.31373,0.01869,0.01376,0.00493
180,0.97768,0.88726,0.41678,0.79912,0.54784,0.34179,0.47226,0.91646,0.86424,0.88958,65.68627,0.01869,0.01379,0.00490
181,0.97771,0.88737,0.41709,0.79935,0.54816,0.34216,0.47247,0.91651,0.86440,0.88969,64.70588,0.01862,0.01374,0.00488
182,0.97773,0.88754,0.41750,0.79951,0.54855,0.34245,0.47246,0.91652,0.86458,0.88979,64.31373,0.01862,0.01376,0.00486
183,0.97777,0.88763,0.41778,0.79982,0.54887,0.34292,0.47256,0.91656,0.86483,0.88994,62.94118,0.01847,0.01364,0.00484
184,0.97781,0.88768,0.41799,0.80018,0.54913,0.34341,0.47251,0.91658,0.86514,0.89012,64.70588,0.01853,0.01371,0.00482
185,0.97786,0.88766,0.41809,0.80061,0.54932,0.34386,0.47230,0.91657,0.86547,0.89029,64.31373,0.01843,0.01363,0.00480
186,0.97790,0.88771,0.41830,0.80098,0.54959,0.34430,0.47235,0.91660,0.86572,0.89044,64.50980,0.01833,0.01356,0.00478
187,0.97793,0.88784,0.41867,0.80124,0.54996,0.34476,0.47254,0.91665,0.86593,0.89057,65.68627,0.01821,0.01345,0.00476
188,0.97796,0.88796,0.41900,0.80147,0.55031,0.34525,0.47289,0.91672,0.86613,0.89071,65.68627,0.01827,0.01354,0.00473
189,0.97800,0.88801,0.41922,0.80181,0.55057,0.34572,0.47293,0.91675,0.86640,0.89086,65.29412,0.01823,0.01351,0.00471
190,0.97803,0.88807,0.41942,0.80211,0.55082,0.34623,0.47307,0.91679,0.86665,0.89102,64.31373,0.01849,0.01379,0.00470
191,0.97807,0.88805,0.41949,0.80249,0.55097,0.34658,0.47292,0.91679,0.86690,0.89115,63.92157,0.01830,0.01363,0.00468
