epoch,pr0,rc0,pr1,rc1,f1,pr0_graph,rc0_graph,pr1_graph,rc1_graph,f1_graph,success_rate,total_loss,loss_n,reg_loss
25,0.95159,0.79397,0.22805,0.60111,0.33066,0.20377,0.55011,0.91011,0.67938,0.77800,57.25490,0.04386,0.02293,0.02093
26,0.95212,0.79941,0.23331,0.60296,0.33644,0.20643,0.55532,0.91132,0.68158,0.77988,57.05882,0.04312,0.02246,0.02066
27,0.95264,0.80449,0.23848,0.60489,0.34210,0.20908,0.56015,0.91247,0.68393,0.78184,58.03922,0.04224,0.02186,0.02039
28,0.95313,0.80923,0.24350,0.60676,0.34754,0.21157,0.56464,0.91353,0.68612,0.78366,59.01961,0.04157,0.02145,0.02013
29,0.95359,0.81367,0.24841,0.60862,0.35282,0.21350,0.56756,0.91429,0.68811,0.78523,58.43137,0.04081,0.02095,0.01987
30,0.95402,0.81782,0.25317,0.61041,0.35790,0.21577,0.57121,0.91519,0.69029,0.78699,60.19608,0.04027,0.02065,0.01961
31,0.95444,0.82168,0.25778,0.61225,0.36281,0.21793,0.57463,0.91604,0.69238,0.78866,59.01961,0.03958,0.02022,0.01937
32,0.95484,0.82528,0.26227,0.61412,0.36757,0.22009,0.57755,0.91682,0.69468,0.79044,60.58824,0.03903,0.01991,0.01912
33,0.95522,0.82867,0.26662,0.61592,0.37215,0.22209,0.58029,0.91754,0.69677,0.79206,59.01961,0.03854,0.01966,0.01888
34,0.95560,0.83183,0.27086,0.61777,0.37661,0.22409,0.58288,0.91824,0.69889,0.79369,59.60784,0.03802,0.01938,0.01864
35,0.95599,0.83481,0.27506,0.61988,0.38104,0.22614,0.58585,0.91899,0.70090,0.79526,60.39216,0.03748,0.01907,0.01841
36,0.95636,0.83760,0.27912,0.62195,0.38532,0.22821,0.58840,0.91968,0.70311,0.79694,60.19608,0.03707,0.01889,0.01817
37,0.95673,0.84021,0.28307,0.62409,0.38949,0.23033,0.59107,0.92038,0.70531,0.79862,60.58824,0.03662,0.01868,0.01795
38,0.95709,0.84268,0.28693,0.62624,0.39355,0.23215,0.59286,0.92092,0.70743,0.80018,59.41176,0.03623,0.01851,0.01772
39,0.95744,0.84502,0.29068,0.62838,0.39749,0.23410,0.59457,0.92147,0.70977,0.80188,60.98039,0.03586,0.01837,0.01750
40,0.95781,0.84719,0.29437,0.63077,0.40141,0.23604,0.59619,0.92199,0.71209,0.80356,61.76471,0.03545,0.01818,0.01728
41,0.95816,0.84926,0.29796,0.63309,0.40521,0.23766,0.59728,0.92239,0.71414,0.80501,60.58824,0.03522,0.01816,0.01706
42,0.95851,0.85117,0.30139,0.63540,0.40885,0.23937,0.59832,0.92279,0.71632,0.80655,59.80392,0.03488,0.01803,0.01685
43,0.95886,0.85297,0.30475,0.63783,0.41244,0.24103,0.59909,0.92314,0.71852,0.80808,61.37255,0.03452,0.01788,0.01664
44,0.95922,0.85467,0.30806,0.64038,0.41601,0.24273,0.59983,0.92349,0.72076,0.80963,60.78431,0.03412,0.01769,0.01643
45,0.95957,0.85626,0.31126,0.64294,0.41946,0.24436,0.60012,0.92377,0.72308,0.81120,62.15686,0.03387,0.01764,0.01623
46,0.95992,0.85776,0.31435,0.64553,0.42281,0.24567,0.59960,0.92389,0.72528,0.81262,60.58824,0.03361,0.01758,0.01603
47,0.96027,0.85914,0.31733,0.64814,0.42606,0.24708,0.59929,0.92405,0.72750,0.81408,62.35294,0.03333,0.01750,0.01583
48,0.96062,0.86047,0.32026,0.65080,0.42927,0.24847,0.59880,0.92418,0.72974,0.81553,60.39216,0.03301,0.01737,0.01564
49,0.96097,0.86170,0.32308,0.65347,0.43239,0.24982,0.59833,0.92430,0.73189,0.81692,61.96078,0.03272,0.01727,0.01545
50,0.96131,0.86285,0.32579,0.65615,0.43540,0.25121,0.59787,0.92443,0.73407,0.81833,62.15686,0.03257,0.01731,0.01526
51,0.96164,0.86394,0.32841,0.65877,0.43832,0.25269,0.59744,0.92457,0.73633,0.81978,62.15686,0.03225,0.01717,0.01508
52,0.96197,0.86492,0.33089,0.66145,0.44112,0.25410,0.59684,0.92468,0.73856,0.82120,62.35294,0.03199,0.01709,0.01490
53,0.96231,0.86585,0.33334,0.66421,0.44390,0.25551,0.59592,0.92474,0.74089,0.82266,62.54902,0.03185,0.01712,0.01472
54,0.96264,0.86671,0.33568,0.66695,0.44659,0.25675,0.59468,0.92473,0.74310,0.82403,61.96078,0.03157,0.01701,0.01455
55,0.96297,0.86751,0.33791,0.66965,0.44917,0.25787,0.59332,0.92469,0.74519,0.82529,61.76471,0.03127,0.01689,0.01438
56,0.96329,0.86825,0.34005,0.67233,0.45167,0.25912,0.59200,0.92467,0.74740,0.82664,62.54902,0.03099,0.01677,0.01422
57,0.96360,0.86896,0.34215,0.67495,0.45410,0.26030,0.59073,0.92465,0.74949,0.82790,62.54902,0.03085,0.01680,0.01405
58,0.96391,0.86961,0.34412,0.67755,0.45643,0.26139,0.58902,0.92456,0.75162,0.82917,64.11765,0.03068,0.01679,0.01389
59,0.96422,0.87019,0.34597,0.68014,0.45864,0.26243,0.58737,0.92446,0.75364,0.83036,63.52941,0.03043,0.01670,0.01373
60,0.96451,0.87070,0.34771,0.68267,0.46075,0.26350,0.58562,0.92436,0.75573,0.83158,62.35294,0.03022,0.01664,0.01358
61,0.96480,0.87116,0.34935,0.68520,0.46276,0.26457,0.58392,0.92426,0.75777,0.83278,62.74510,0.03002,0.01660,0.01342
62,0.96508,0.87161,0.35093,0.68762,0.46470,0.26574,0.58258,0.92422,0.75977,0.83397,62.94118,0.02983,0.01656,0.01327
63,0.96536,0.87204,0.35248,0.69000,0.46661,0.26676,0.58084,0.92411,0.76173,0.83510,62.74510,0.02960,0.01647,0.01313
64,0.96563,0.87244,0.35397,0.69236,0.46845,0.26785,0.57944,0.92405,0.76363,0.83622,62.54902,0.02937,0.01639,0.01298
65,0.96589,0.87283,0.35541,0.69462,0.47023,0.26899,0.57837,0.92404,0.76543,0.83729,62.15686,0.02923,0.01639,0.01284
66,0.96614,0.87318,0.35677,0.69685,0.47193,0.27009,0.57705,0.92399,0.76726,0.83836,62.74510,0.02900,0.01630,0.01270
67,0.96639,0.87351,0.35808,0.69903,0.47357,0.27117,0.57591,0.92395,0.76899,0.83938,63.33333,0.02893,0.01637,0.01256
68,0.96663,0.87381,0.35931,0.70111,0.47513,0.27234,0.57494,0.92395,0.77074,0.84042,62.74510,0.02875,0.01632,0.01242
69,0.96687,0.87414,0.36058,0.70320,0.47672,0.27342,0.57400,0.92394,0.77235,0.84137,63.13725,0.02853,0.01624,0.01229
70,0.96709,0.87448,0.36185,0.70517,0.47828,0.27451,0.57309,0.92394,0.77396,0.84233,63.33333,0.02833,0.01617,0.01216
71,0.96731,0.87479,0.36305,0.70711,0.47977,0.27560,0.57233,0.92395,0.77548,0.84323,63.72549,0.02820,0.01617,0.01203
72,0.96753,0.87511,0.36423,0.70897,0.48124,0.27666,0.57147,0.92395,0.77700,0.84413,64.50980,0.02806,0.01616,0.01190
73,0.96774,0.87542,0.36542,0.71082,0.48270,0.27769,0.57062,0.92394,0.77848,0.84500,62.74510,0.02787,0.01609,0.01178
74,0.96794,0.87572,0.36655,0.71260,0.48409,0.27881,0.57006,0.92398,0.77992,0.84586,63.13725,0.02766,0.01600,0.01166
75,0.96815,0.87602,0.36769,0.71439,0.48550,0.27983,0.56925,0.92398,0.78134,0.84669,62.94118,0.02760,0.01606,0.01154
76,0.96834,0.87632,0.36880,0.71610,0.48686,0.28085,0.56847,0.92397,0.78274,0.84752,63.52941,0.02737,0.01595,0.01142
77,0.96853,0.87658,0.36982,0.71775,0.48813,0.28186,0.56783,0.92399,0.78407,0.84830,62.94118,0.02726,0.01596,0.01130
78,0.96871,0.87683,0.37082,0.71938,0.48938,0.28288,0.56721,0.92401,0.78539,0.84908,64.50980,0.02707,0.01588,0.01119
79,0.96889,0.87707,0.37178,0.72096,0.49059,0.28391,0.56660,0.92402,0.78670,0.84985,63.13725,0.02693,0.01585,0.01108
80,0.96906,0.87739,0.37286,0.72243,0.49187,0.28485,0.56613,0.92405,0.78786,0.85054,63.52941,0.02680,0.01583,0.01097
81,0.96923,0.87770,0.37392,0.72387,0.49312,0.28578,0.56578,0.92409,0.78896,0.85120,63.52941,0.02660,0.01575,0.01086
82,0.96940,0.87795,0.37487,0.72535,0.49429,0.28673,0.56521,0.92411,0.79015,0.85189,63.52941,0.02641,0.01566,0.01075
83,0.96957,0.87818,0.37578,0.72681,0.49542,0.28765,0.56466,0.92412,0.79130,0.85256,62.74510,0.02624,0.01560,0.01065
84,0.96973,0.87841,0.37669,0.72824,0.49654,0.28860,0.56423,0.92415,0.79241,0.85323,62.94118,0.02619,0.01565,0.01054
85,0.96989,0.87863,0.37755,0.72964,0.49761,0.28959,0.56392,0.92420,0.79352,0.85389,63.33333,0.02614,0.01570,0.01044
86,0.97005,0.87880,0.37833,0.73106,0.49862,0.29041,0.56340,0.92420,0.79454,0.85448,63.33333,0.02581,0.01547,0.01034
87,0.97020,0.87900,0.37916,0.73243,0.49966,0.29131,0.56289,0.92421,0.79562,0.85511,63.72549,0.02575,0.01551,0.01024
88,0.97035,0.87919,0.37996,0.73377,0.50067,0.29217,0.56250,0.92424,0.79660,0.85569,63.52941,0.02566,0.01552,0.01014
89,0.97051,0.87937,0.38074,0.73511,0.50165,0.29299,0.56201,0.92425,0.79758,0.85626,63.13725,0.02553,0.01549,0.01004
90,0.97065,0.87955,0.38150,0.73640,0.50262,0.29377,0.56154,0.92425,0.79851,0.85679,63.72549,0.02535,0.01540,0.00995
91,0.97079,0.87974,0.38226,0.73763,0.50357,0.29456,0.56117,0.92427,0.79940,0.85731,63.92157,0.02521,0.01535,0.00985
92,0.97093,0.87993,0.38302,0.73888,0.50451,0.29529,0.56082,0.92429,0.80023,0.85780,64.11765,0.02511,0.01534,0.00976
93,0.97107,0.88012,0.38377,0.74006,0.50544,0.29600,0.56047,0.92430,0.80104,0.85827,63.13725,0.02510,0.01543,0.00967
94,0.97120,0.88027,0.38445,0.74127,0.50631,0.29673,0.55993,0.92429,0.80192,0.85877,62.54902,0.02486,0.01528,0.00958
95,0.97133,0.88047,0.38520,0.74238,0.50722,0.29732,0.55940,0.92427,0.80267,0.85919,63.52941,0.02474,0.01525,0.00950
96,0.97145,0.88068,0.38596,0.74345,0.50813,0.29796,0.55889,0.92426,0.80346,0.85964,63.33333,0.02458,0.01517,0.00941
97,0.97158,0.88088,0.38670,0.74454,0.50903,0.29849,0.55828,0.92423,0.80416,0.86002,62.94118,0.02458,0.01525,0.00933
98,0.97170,0.88107,0.38743,0.74564,0.50992,0.29914,0.55779,0.92422,0.80494,0.86047,62.54902,0.02430,0.01506,0.00924
99,0.97182,0.88125,0.38811,0.74669,0.51075,0.29978,0.55740,0.92422,0.80567,0.86088,63.92157,0.02432,0.01516,0.00916
100,0.97194,0.88141,0.38877,0.74776,0.51157,0.30029,0.55683,0.92419,0.80634,0.86125,62.74510,0.02424,0.01516,0.00908
101,0.97206,0.88158,0.38944,0.74878,0.51239,0.30089,0.55627,0.92416,0.80708,0.86166,63.72549,0.02409,0.01509,0.00900
102,0.97217,0.88175,0.39009,0.74981,0.51320,0.30151,0.55599,0.92417,0.80774,0.86205,63.52941,0.02396,0.01504,0.00892
103,0.97229,0.88194,0.39078,0.75079,0.51402,0.30204,0.55536,0.92414,0.80844,0.86243,63.52941,0.02387,0.01503,0.00885
104,0.97240,0.88211,0.39144,0.75176,0.51482,0.30261,0.55492,0.92412,0.80912,0.86280,63.52941,0.02387,0.01510,0.00877
105,0.97251,0.88227,0.39207,0.75273,0.51559,0.30327,0.55449,0.92412,0.80986,0.86322,64.11765,0.02383,0.01514,0.00870
106,0.97262,0.88240,0.39265,0.75371,0.51632,0.30377,0.55381,0.92407,0.81054,0.86359,64.50980,0.02356,0.01494,0.00862
107,0.97273,0.88255,0.39325,0.75468,0.51706,0.30436,0.55357,0.92409,0.81115,0.86394,63.92157,0.02346,0.01491,0.00855
108,0.97283,0.88270,0.39384,0.75560,0.51780,0.30494,0.55316,0.92408,0.81180,0.86431,63.13725,0.02332,0.01484,0.00848
109,0.97294,0.88283,0.39441,0.75656,0.51851,0.30546,0.55268,0.92406,0.81243,0.86465,63.33333,0.02320,0.01478,0.00841
110,0.97304,0.88299,0.39501,0.75746,0.51924,0.30592,0.55212,0.92402,0.81303,0.86498,63.52941,0.02333,0.01499,0.00834
111,0.97314,0.88312,0.39555,0.75836,0.51992,0.30641,0.55156,0.92399,0.81364,0.86531,63.33333,0.02303,0.01475,0.00828
112,0.97324,0.88324,0.39608,0.75922,0.52058,0.30697,0.55127,0.92399,0.81423,0.86565,63.72549,0.02296,0.01475,0.00821
113,0.97334,0.88339,0.39665,0.76007,0.52127,0.30739,0.55074,0.92396,0.81478,0.86594,62.94118,0.02292,0.01477,0.00815
114,0.97343,0.88351,0.39716,0.76093,0.52191,0.30790,0.55021,0.92393,0.81540,0.86628,63.52941,0.02281,0.01473,0.00808
115,0.97353,0.88363,0.39768,0.76181,0.52257,0.30837,0.54970,0.92390,0.81597,0.86659,63.72549,0.02266,0.01464,0.00802
116,0.97363,0.88373,0.39816,0.76265,0.52318,0.30881,0.54903,0.92384,0.81657,0.86690,63.33333,0.02277,0.01481,0.00796
117,0.97372,0.88383,0.39861,0.76350,0.52377,0.30930,0.54845,0.92381,0.81718,0.86723,64.70588,0.02252,0.01462,0.00790
118,0.97381,0.88393,0.39909,0.76432,0.52437,0.30989,0.54812,0.92381,0.81780,0.86758,64.31373,0.02244,0.01460,0.00784
119,0.97391,0.88404,0.39957,0.76515,0.52499,0.31047,0.54780,0.92381,0.81840,0.86792,64.31373,0.02237,0.01460,0.00778
120,0.97400,0.88413,0.40000,0.76596,0.52555,0.31099,0.54725,0.92378,0.81902,0.86825,63.13725,0.02234,0.01461,0.00772
121,0.97409,0.88422,0.40044,0.76677,0.52612,0.31157,0.54670,0.92375,0.81969,0.86861,63.13725,0.02212,0.01445,0.00766
122,0.97418,0.88428,0.40082,0.76759,0.52664,0.31205,0.54609,0.92371,0.82030,0.86894,64.31373,0.02215,0.01454,0.00761
123,0.97427,0.88434,0.40120,0.76841,0.52716,0.31257,0.54541,0.92366,0.82095,0.86928,63.92157,0.02202,0.01447,0.00755
124,0.97436,0.88439,0.40156,0.76922,0.52766,0.31322,0.54497,0.92365,0.82163,0.86966,65.68627,0.02199,0.01449,0.00750
125,0.97445,0.88443,0.40190,0.77003,0.52814,0.31373,0.54439,0.92361,0.82225,0.86998,64.11765,0.02190,0.01445,0.00745
126,0.97453,0.88450,0.40228,0.77080,0.52865,0.31437,0.54396,0.92360,0.82292,0.87036,62.74510,0.02183,0.01443,0.00739
127,0.97462,0.88457,0.40265,0.77158,0.52916,0.31497,0.54355,0.92359,0.82354,0.87070,62.54902,0.02169,0.01435,0.00734
128,0.97470,0.88459,0.40293,0.77234,0.52958,0.31553,0.54313,0.92358,0.82414,0.87103,63.33333,0.02175,0.01446,0.00729
129,0.97479,0.88466,0.40331,0.77308,0.53009,0.31605,0.54258,0.92354,0.82473,0.87134,64.31373,0.02158,0.01434,0.00724
130,0.97487,0.88471,0.40365,0.77384,0.53055,0.31661,0.54204,0.92351,0.82536,0.87168,64.50980,0.02147,0.01427,0.00719
131,0.97495,0.88473,0.40394,0.77460,0.53098,0.31711,0.54143,0.92347,0.82596,0.87200,63.72549,0.02137,0.01423,0.00714
132,0.97503,0.88479,0.40426,0.77531,0.53143,0.31756,0.54077,0.92342,0.82653,0.87229,63.92157,0.02128,0.01418,0.00710
133,0.97511,0.88484,0.40460,0.77601,0.53189,0.31803,0.54018,0.92337,0.82710,0.87259,64.31373,0.02120,0.01415,0.00705
134,0.97519,0.88482,0.40479,0.77677,0.53223,0.31860,0.53953,0.92333,0.82776,0.87294,64.70588,0.02111,0.01411,0.00700
135,0.97527,0.88483,0.40505,0.77753,0.53263,0.31912,0.53882,0.92328,0.82839,0.87326,64.31373,0.02108,0.01412,0.00696
136,0.97535,0.88485,0.40530,0.77825,0.53302,0.31963,0.53812,0.92322,0.82902,0.87359,63.33333,0.02102,0.01410,0.00691
137,0.97543,0.88480,0.40544,0.77899,0.53331,0.32002,0.53716,0.92313,0.82963,0.87388,63.92157,0.02093,0.01407,0.00687
138,0.97551,0.88475,0.40556,0.77973,0.53359,0.32049,0.53628,0.92305,0.83028,0.87421,64.31373,0.02089,0.01407,0.00682
139,0.97559,0.88476,0.40579,0.78047,0.53396,0.32113,0.53568,0.92301,0.83096,0.87457,64.90196,0.02078,0.01400,0.00678
140,0.97567,0.88475,0.40600,0.78121,0.53432,0.32169,0.53502,0.92297,0.83160,0.87491,65.29412,0.02070,0.01396,0.00674
141,0.97575,0.88470,0.40613,0.78197,0.53461,0.32211,0.53418,0.92289,0.83219,0.87520,63.92157,0.02057,0.01387,0.00670
142,0.97583,0.88472,0.40638,0.78266,0.53499,0.32267,0.53361,0.92285,0.83280,0.87552,64.31373,0.02055,0.01389,0.00666
143,0.97591,0.88466,0.40650,0.78340,0.53526,0.32319,0.53285,0.92279,0.83343,0.87584,63.72549,0.02039,0.01377,0.00662
144,0.97599,0.88455,0.40650,0.78416,0.53543,0.32368,0.53203,0.92272,0.83406,0.87615,64.70588,0.02040,0.01382,0.00658
145,0.97606,0.88448,0.40656,0.78486,0.53565,0.32417,0.53123,0.92265,0.83468,0.87647,64.31373,0.02038,0.01384,0.00654
146,0.97614,0.88431,0.40643,0.78564,0.53572,0.32467,0.53031,0.92257,0.83534,0.87679,63.92157,0.02034,0.01384,0.00650
147,0.97622,0.88413,0.40630,0.78639,0.53578,0.32518,0.52946,0.92249,0.83599,0.87711,65.09804,0.02017,0.01371,0.00646
148,0.97629,0.88395,0.40614,0.78714,0.53582,0.32571,0.52869,0.92243,0.83662,0.87743,65.88235,0.02009,0.01366,0.00643
149,0.97637,0.88373,0.40592,0.78790,0.53580,0.32623,0.52794,0.92237,0.83724,0.87775,64.90196,0.01996,0.01356,0.00639
150,0.97645,0.88354,0.40577,0.78869,0.53586,0.32671,0.52706,0.92229,0.83786,0.87805,66.27451,0.01994,0.01358,0.00636
151,0.97653,0.88340,0.40569,0.78940,0.53595,0.32730,0.52651,0.92226,0.83847,0.87837,66.07843,0.01989,0.01357,0.00632
152,0.97660,0.88320,0.40550,0.79013,0.53595,0.32790,0.52590,0.92222,0.83909,0.87869,65.68627,0.01999,0.01371,0.00628
153,0.97667,0.88308,0.40546,0.79082,0.53608,0.32846,0.52543,0.92219,0.83964,0.87899,64.70588,0.01986,0.01362,0.00625
154,0.97675,0.88293,0.40537,0.79155,0.53617,0.32898,0.52465,0.92213,0.84026,0.87929,64.90196,0.01981,0.01360,0.00621
155,0.97682,0.88268,0.40509,0.79229,0.53609,0.32953,0.52383,0.92206,0.84091,0.87962,65.49020,0.01958,0.01341,0.00618
156,0.97689,0.88250,0.40491,0.79298,0.53609,0.33008,0.52307,0.92200,0.84153,0.87993,65.49020,0.01967,0.01353,0.00614
157,0.97697,0.88230,0.40473,0.79368,0.53609,0.33063,0.52227,0.92193,0.84217,0.88025,65.29412,0.01957,0.01346,0.00611
158,0.97704,0.88222,0.40476,0.79434,0.53627,0.33116,0.52165,0.92189,0.84273,0.88053,66.07843,0.01951,0.01343,0.00608
159,0.97710,0.88215,0.40480,0.79498,0.53645,0.33163,0.52092,0.92183,0.84328,0.88081,64.70588,0.01956,0.01351,0.00604
160,0.97717,0.88216,0.40500,0.79557,0.53676,0.33208,0.52032,0.92178,0.84378,0.88106,64.90196,0.01939,0.01338,0.00601
161,0.97724,0.88203,0.40495,0.79623,0.53686,0.33256,0.51956,0.92171,0.84435,0.88134,65.29412,0.01944,0.01346,0.00598
162,0.97730,0.88203,0.40512,0.79681,0.53714,0.33312,0.51915,0.92169,0.84486,0.88161,67.05882,0.01947,0.01352,0.00595
163,0.97737,0.88197,0.40517,0.79742,0.53733,0.33363,0.51845,0.92164,0.84542,0.88189,65.29412,0.01939,0.01347,0.00592
164,0.97743,0.88189,0.40520,0.79804,0.53749,0.33407,0.51782,0.92159,0.84592,0.88213,66.27451,0.01925,0.01336,0.00589
165,0.97750,0.88180,0.40521,0.79864,0.53764,0.33454,0.51720,0.92154,0.84642,0.88238,65.29412,0.01926,0.01340,0.00586
166,0.97756,0.88167,0.40512,0.79927,0.53770,0.33510,0.51659,0.92149,0.84699,0.88267,66.27451,0.01914,0.01330,0.00583
167,0.97762,0.88162,0.40519,0.79985,0.53789,0.33564,0.51610,0.92146,0.84751,0.88294,65.29412,0.01904,0.01323,0.00581
168,0.97768,0.88156,0.40524,0.80042,0.53806,0.33609,0.51556,0.92142,0.84798,0.88318,66.86275,0.01893,0.01316,0.00578
169,0.97774,0.88151,0.40530,0.80096,0.53824,0.33663,0.51513,0.92140,0.84847,0.88343,66.47059,0.01890,0.01315,0.00575
170,0.97780,0.88142,0.40530,0.80154,0.53837,0.33717,0.51471,0.92138,0.84896,0.88369,67.25490,0.01890,0.01318,0.00572
171,0.97786,0.88135,0.40531,0.80212,0.53852,0.33777,0.51440,0.92138,0.84945,0.88395,66.66667,0.01875,0.01306,0.00570
172,0.97793,0.88126,0.40531,0.80270,0.53864,0.33833,0.51399,0.92136,0.84995,0.88421,66.27451,0.01877,0.01310,0.00567
173,0.97799,0.88122,0.40539,0.80325,0.53884,0.33887,0.51353,0.92133,0.85044,0.88447,66.47059,0.01874,0.01310,0.00564
174,0.97804,0.88115,0.40542,0.80378,0.53898,0.33940,0.51318,0.92132,0.85089,0.88471,66.27451,0.01886,0.01325,0.00562
175,0.97810,0.88115,0.40555,0.80428,0.53921,0.33986,0.51279,0.92129,0.85132,0.88492,66.47059,0.01879,0.01320,0.00559
176,0.97815,0.88120,0.40580,0.80474,0.53953,0.34035,0.51250,0.92128,0.85172,0.88514,66.27451,0.01850,0.01293,0.00557
177,0.97820,0.88115,0.40584,0.80525,0.53969,0.34079,0.51200,0.92125,0.85216,0.88536,65.49020,0.01872,0.01318,0.00554
178,0.97825,0.88120,0.40607,0.80568,0.53999,0.34123,0.51151,0.92121,0.85259,0.88557,64.31373,0.01879,0.01328,0.00552
179,0.97830,0.88119,0.40619,0.80616,0.54020,0.34181,0.51108,0.92119,0.85309,0.88583,66.47059,0.01873,0.01324,0.00549
180,0.97835,0.88118,0.40632,0.80663,0.54041,0.34230,0.51060,0.92116,0.85355,0.88606,65.29412,0.01854,0.01307,0.00547
181,0.97840,0.88132,0.40670,0.80698,0.54083,0.34277,0.51034,0.92115,0.85393,0.88627,65.68627,0.01855,0.01311,0.00545
182,0.97845,0.88133,0.40687,0.80746,0.54109,0.34319,0.50982,0.92111,0.85435,0.88647,64.70588,0.01845,0.01302,0.00543
183,0.97850,0.88134,0.40702,0.80790,0.54132,0.34359,0.50930,0.92107,0.85476,0.88668,65.09804,0.01854,0.01313,0.00540
184,0.97855,0.88136,0.40720,0.80834,0.54158,0.34396,0.50879,0.92102,0.85514,0.88686,65.68627,0.01834,0.01296,0.00538
185,0.97859,0.88140,0.40740,0.80874,0.54185,0.34436,0.50839,0.92100,0.85551,0.88705,64.90196,0.01833,0.01297,0.00536
186,0.97864,0.88141,0.40754,0.80917,0.54206,0.34470,0.50789,0.92095,0.85587,0.88722,65.68627,0.01820,0.01286,0.00534
187,0.97868,0.88142,0.40769,0.80957,0.54229,0.34513,0.50759,0.92094,0.85623,0.88740,66.27451,0.01826,0.01294,0.00532
188,0.97873,0.88142,0.40781,0.81000,0.54249,0.34554,0.50720,0.92091,0.85660,0.88759,65.49020,0.01813,0.01283,0.00530
189,0.97878,0.88144,0.40798,0.81043,0.54274,0.34596,0.50687,0.92089,0.85696,0.88777,65.88235,0.01817,0.01290,0.00527
190,0.97883,0.88147,0.40817,0.81085,0.54300,0.34637,0.50658,0.92088,0.85730,0.88795,67.64706,0.01786,0.01261,0.00525
191,0.97887,0.88154,0.40841,0.81123,0.54330,0.34678,0.50625,0.92086,0.85765,0.88813,66.86275,0.01803,0.01280,0.00523
